MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.5294117647058824,0.0,0.5294117647058824,2,0.03867053985595703,3
0.5757575757575758,-0.08754208754208762,0.5294117647058824,3,0.06775760650634766,4
0.53125,-0.00347222222222221,0.5294117647058824,4,0.09624338150024414,5
0.22580645161290322,0.5734767025089605,0.5294117647058824,5,0.13189983367919922,6
0.26666666666666666,0.4962962962962963,0.5294117647058824,6,0.17281198501586914,7
0.27586206896551724,0.4789272030651341,0.5294117647058824,7,0.2591419219970703,8
0.17857142857142858,0.6626984126984127,0.5294117647058824,7,3.701277017593384,10
0.17857142857142858,0.6626984126984127,0.5294117647058824,8,3.9196994304656982,13
0.18518518518518517,0.6502057613168725,0.5294117647058824,8,4.1314616203308105,15
0.18518518518518517,0.6502057613168725,0.5294117647058824,9,14.961060047149658,17
0.19230769230769232,0.6367521367521368,0.5294117647058824,9,38.82004714012146,19
0.19230769230769232,0.6367521367521368,0.5294117647058824,9,49.38618183135986,22
0.23076923076923078,0.5641025641025641,0.5294117647058824,10,49.86405611038208,23
0.24,0.5466666666666666,0.5294117647058824,10,50.343801736831665,23
0.24,0.5466666666666666,0.5294117647058824,10,50.82111930847168,23
