MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.14705882352941177,0.0,0.14705882352941177,2,0.03127288818359375,2
0.15151515151515152,-0.030303030303030297,0.14705882352941177,3,0.06325912475585938,3
0.15625,-0.062499999999999965,0.14705882352941177,4,0.09348511695861816,4
0.16129032258064516,-0.09677419354838702,0.14705882352941177,5,0.13191938400268555,5
0.16666666666666666,-0.13333333333333322,0.14705882352941177,6,0.1873784065246582,7
0.1724137931034483,-0.17241379310344832,0.14705882352941177,7,0.2544834613800049,9
0.17857142857142858,-0.21428571428571427,0.14705882352941177,7,0.307741641998291,9
0.17857142857142858,-0.21428571428571427,0.14705882352941177,8,0.37885046005249023,11
0.18518518518518517,-0.25925925925925913,0.14705882352941177,9,0.5697355270385742,14
0.2692307692307692,-0.8307692307692306,0.14705882352941177,10,1.2023158073425293,15
0.24,-0.6319999999999999,0.14705882352941177,10,1.8389389514923096,15
0.24,-0.6319999999999999,0.14705882352941177,10,330.86474609375,20
