MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.14705882352941177,0.0,0.14705882352941177,2,0.037705183029174805,3
0.15151515151515152,-0.030303030303030297,0.14705882352941177,2,0.1239159107208252,7
0.15151515151515152,-0.030303030303030297,0.14705882352941177,3,0.2067241668701172,12
0.15625,-0.062499999999999965,0.14705882352941177,3,0.3462185859680176,18
0.15625,-0.062499999999999965,0.14705882352941177,3,0.4238471984863281,21
0.15625,-0.062499999999999965,0.14705882352941177,3,0.5117208957672119,24
0.15625,-0.062499999999999965,0.14705882352941177,3,0.8658509254455566,34
0.15625,-0.062499999999999965,0.14705882352941177,3,0.9173555374145508,34
0.15625,-0.062499999999999965,0.14705882352941177,3,0.9423658847808838,34
0.15625,-0.062499999999999965,0.14705882352941177,3,1.0021352767944336,34
0.15625,-0.062499999999999965,0.14705882352941177,3,1.0707039833068848,34
0.15625,-0.062499999999999965,0.14705882352941177,3,1.0967748165130615,34
0.15625,-0.062499999999999965,0.14705882352941177,3,1.1398601531982422,34
0.15625,-0.062499999999999965,0.14705882352941177,3,1.1655268669128418,34
0.15625,-0.062499999999999965,0.14705882352941177,3,1.1998670101165771,34
0.15625,-0.062499999999999965,0.14705882352941177,3,1.3012299537658691,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.3356900215148926,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.3698785305023193,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.4386582374572754,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.5068225860595703,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.6851222515106201,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.7110962867736816,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.7626869678497314,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.8906691074371338,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.9424974918365479,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.989171028137207,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.0152997970581055,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.09287166595459,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.196336030960083,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.2402870655059814,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.4129233360290527,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.446503162384033,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.5102498531341553,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.5481810569763184,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.609625816345215,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.6629672050476074,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.709658145904541,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.772221565246582,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.8745572566986084,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.0628371238708496,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.1016435623168945,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.2913503646850586,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.3481454849243164,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.391022205352783,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.5523247718811035,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.6544477939605713,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.748333215713501,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.853036880493164,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.9425792694091797,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.00332236289978,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.114459037780762,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.1579484939575195,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.184481143951416,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.244257926940918,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.2692930698394775,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.320715427398682,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.345518350601196,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.371274948120117,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.418096542358398,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.447239398956299,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.507073879241943,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.5414814949035645,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.575786590576172,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.669777154922485,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.7214508056640625,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.799430847167969,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.862103462219238,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.913327693939209,35
0.15625,-0.062499999999999965,0.14705882352941177,3,5.00792121887207,35
0.15625,-0.062499999999999965,0.14705882352941177,3,5.034011125564575,35
0.15625,-0.062499999999999965,0.14705882352941177,3,5.081803560256958,35
0.15625,-0.062499999999999965,0.14705882352941177,3,5.112391948699951,35
0.15625,-0.062499999999999965,0.14705882352941177,3,5.19975733757019,35
0.15625,-0.062499999999999965,0.14705882352941177,3,5.23447322845459,35
0.15625,-0.062499999999999965,0.14705882352941177,3,5.260731935501099,35
