MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.14705882352941177,0.0,0.14705882352941177,2,0.03718996047973633,3
0.15151515151515152,-0.030303030303030297,0.14705882352941177,2,0.06407928466796875,3
0.15151515151515152,-0.030303030303030297,0.14705882352941177,3,0.08966517448425293,4
0.15625,-0.062499999999999965,0.14705882352941177,4,0.12206077575683594,5
0.16129032258064516,-0.09677419354838702,0.14705882352941177,5,0.15475940704345703,6
0.16666666666666666,-0.13333333333333322,0.14705882352941177,6,0.19029808044433594,7
0.1724137931034483,-0.17241379310344832,0.14705882352941177,7,0.24605870246887207,9
0.17857142857142858,-0.21428571428571427,0.14705882352941177,7,0.29364490509033203,9
0.17857142857142858,-0.21428571428571427,0.14705882352941177,7,0.6862866878509521,10
0.17857142857142858,-0.21428571428571427,0.14705882352941177,7,0.7309796810150146,10
0.17857142857142858,-0.21428571428571427,0.14705882352941177,8,0.8145244121551514,13
0.25925925925925924,-0.7629629629629628,0.14705882352941177,9,0.8920857906341553,14
0.2692307692307692,-0.8307692307692306,0.14705882352941177,9,1.02840256690979,17
0.2692307692307692,-0.8307692307692306,0.14705882352941177,9,1.1053540706634521,17
0.23076923076923078,-0.5692307692307693,0.14705882352941177,9,12.560433864593506,18
0.2692307692307692,-0.8307692307692306,0.14705882352941177,9,12.636690616607666,18
0.2692307692307692,-0.8307692307692306,0.14705882352941177,9,12.714301824569702,18
0.23076923076923078,-0.5692307692307693,0.14705882352941177,10,24.210439682006836,20
0.24,-0.6319999999999999,0.14705882352941177,10,24.31067132949829,20
0.24,-0.6319999999999999,0.14705882352941177,10,49.892292499542236,22
0.24,-0.6319999999999999,0.14705882352941177,10,49.98959994316101,22
0.24,-0.6319999999999999,0.14705882352941177,10,50.085275173187256,22
0.24,-0.6319999999999999,0.14705882352941177,10,64.79603314399719,23
0.24,-0.6319999999999999,0.14705882352941177,10,87.83731460571289,25
0.24,-0.6319999999999999,0.14705882352941177,10,113.90837121009827,27
0.24,-0.6319999999999999,0.14705882352941177,10,113.99542760848999,27
0.24,-0.6319999999999999,0.14705882352941177,10,128.81822061538696,28
0.24,-0.6319999999999999,0.14705882352941177,10,164.435293674469,29
0.24,-0.6319999999999999,0.14705882352941177,10,164.5327205657959,29
0.24,-0.6319999999999999,0.14705882352941177,10,179.89171266555786,30
0.24,-0.6319999999999999,0.14705882352941177,10,179.99919652938843,30
0.24,-0.6319999999999999,0.14705882352941177,10,180.09628343582153,30
0.24,-0.6319999999999999,0.14705882352941177,10,180.19228768348694,30
