MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.4959349593495935,0.0,0.4959349593495935,2,0.3283045291900635,2
0.5108695652173914,-0.030114041339985888,0.4959349593495935,3,0.36284732818603516,3
0.555858310626703,-0.12082905257515526,0.4959349593495935,4,0.3995368480682373,4
0.48360655737704916,0.024858908895458203,0.4959349593495935,5,0.44008874893188477,5
0.4767123287671233,0.03876038625645631,0.4959349593495935,6,0.4884767532348633,6
0.5302197802197802,-0.06913168798414705,0.4959349593495935,7,0.5450680255889893,7
0.5289256198347108,-0.06652215146999059,0.4959349593495935,8,0.6097300052642822,8
0.511049723756906,-0.03047731183769585,0.4959349593495935,9,0.7115983963012695,10
0.5207756232686981,-0.05008855183688307,0.4959349593495935,10,0.8120043277740479,11
0.49722222222222223,-0.002595628415300611,0.4959349593495935,11,0.9475195407867432,12
0.467966573816156,0.05639526919037398,0.4959349593495935,11,233.9565191268921,15
0.467966573816156,0.05639526919037398,0.4959349593495935,11,593.1891732215881,18
