MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.5501355013550135,0.0,0.5501355013550135,2,0.3124072551727295,3
0.5516304347826086,-0.002717391304347747,0.5501355013550135,3,0.34621357917785645,4
0.4305177111716621,0.21743332304264376,0.5501355013550135,4,0.3794901371002197,5
0.40437158469945356,0.26496002584188,0.5501355013550135,5,0.41827392578125,6
0.4054794520547945,0.26294621769350157,0.5501355013550135,6,0.4786851406097412,8
0.3324175824175824,0.39575326151680834,0.5501355013550135,7,0.531017541885376,9
0.3884297520661157,0.29393803688474535,0.5501355013550135,8,0.6201541423797607,10
0.4005524861878453,0.27190213101815314,0.5501355013550135,9,0.7522900104522705,11
0.407202216066482,0.2598146909924539,0.5501355013550135,9,7.1157307624816895,14
0.407202216066482,0.2598146909924539,0.5501355013550135,10,7.398970127105713,15
0.4083333333333333,0.25775862068965516,0.5501355013550135,11,58.52058243751526,18
0.3983286908077994,0.27594439946759614,0.5501355013550135,11,110.443594455719,21
0.3983286908077994,0.27594439946759614,0.5501355013550135,11,241.7261769771576,24
0.3983286908077994,0.27594439946759614,0.5501355013550135,11,384.22163224220276,27
