MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.4254742547425474,0.0,0.4254742547425474,2,0.2649722099304199,2
0.46195652173913043,-0.08574494599833844,0.4254742547425474,3,0.30782127380371094,4
0.4659400544959128,-0.09510751661778237,0.4254742547425474,4,0.342296838760376,5
0.4672131147540984,-0.09809961365772171,0.4254742547425474,5,0.39240241050720215,7
0.4684931506849315,-0.10110810574993465,0.4254742547425474,6,0.43994140625,8
0.49725274725274726,-0.16870231679148884,0.4254742547425474,7,0.4868495464324951,9
0.4820936639118457,-0.13307364320682213,0.4254742547425474,8,0.5460121631622314,10
0.43922651933701656,-0.032322201499102664,0.4254742547425474,9,0.6155927181243896,11
0.49584487534626037,-0.16539336944439545,0.4254742547425474,10,5.906813859939575,13
0.46944444444444444,-0.10334394904458602,0.4254742547425474,11,6.032544851303101,14
0.4568245125348189,-0.07368308997037064,0.4254742547425474,11,253.60079145431519,17
0.4568245125348189,-0.07368308997037064,0.4254742547425474,11,726.8549864292145,20
