MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.5501355013550135,0.0,0.5501355013550135,2,0.2877836227416992,2
0.46195652173913043,0.16028592846433926,0.5501355013550135,3,0.3296997547149658,4
0.4986376021798365,0.09360948175192282,0.5501355013550135,3,0.38735413551330566,7
0.4986376021798365,0.09360948175192282,0.5501355013550135,4,0.4244518280029297,8
0.4890710382513661,0.11099895017362514,0.5501355013550135,5,0.4653456211090088,9
0.4273972602739726,0.22310547270396108,0.5501355013550135,6,0.5146255493164062,10
0.48626373626373626,0.11610187841714936,0.5501355013550135,7,0.5655806064605713,11
0.4765840220385675,0.13369702397915567,0.5501355013550135,8,0.6351945400238037,12
0.4447513812154696,0.1915602971994666,0.5501355013550135,9,0.7257101535797119,13
0.407202216066482,0.2598146909924539,0.5501355013550135,10,0.8324558734893799,14
0.40555555555555556,0.262807881773399,0.5501355013550135,11,0.9630372524261475,15
0.415041782729805,0.2455644442005022,0.5501355013550135,11,1700.7785625457764,18
