MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.5501355013550135,0.0,0.5501355013550135,2,0.333789587020874,3
0.5516304347826086,-0.002717391304347747,0.5501355013550135,3,0.3699493408203125,4
0.553133514986376,-0.005449591280653873,0.5501355013550135,4,0.4065670967102051,5
0.5546448087431693,-0.008196721311475327,0.5501355013550135,5,0.46160387992858887,7
0.5561643835616439,-0.010958904109589135,0.5501355013550135,6,0.5380556583404541,10
0.4642857142857143,0.15605207600281487,0.5501355013550135,7,0.5952842235565186,11
0.4049586776859504,0.2638928469649473,0.5501355013550135,8,0.6857893466949463,13
0.40331491712707185,0.26688076640448516,0.5501355013550135,9,0.7779843807220459,14
0.34349030470914127,0.3756259978439747,0.5501355013550135,10,1.1132211685180664,15
0.34444444444444444,0.37389162561576356,0.5501355013550135,11,1.7717664241790771,16
0.33147632311977715,0.3974642205359716,0.5501355013550135,11,1066.1396024227142,19
