Day,initial MSE,MSE,score,t-waypoints scheduled,total_time_sec,nodes_expanded
0,0.5254965110037574,0.5254965110037574,0.0,2,102.38671159744263,2
0,0.5254965110037574,0.14926174496644296,71.59605404775452,3,204.4600522518158,3
0,0.5254965110037574,0.08270676691729323,84.2612148348399,4,307.48885917663574,4
0,0.5254965110037574,0.057480526457158204,89.06167305519044,5,409.4691870212555,5
1,0.5254965110037574,0.05051047823750672,90.38804688902196,2,98.76088976860046,2
1,0.5254965110037574,0.04353668368718087,91.71513363542206,3,198.43713116645813,3
1,0.5254965110037574,0.04139784946236559,92.12214570496558,4,298.92647194862366,4
1,0.5254965110037574,0.039257865017477814,92.52937665704177,5,398.72385835647583,5
1,0.5254965110037574,0.037654653039268425,92.83446183736905,6,498.7486710548401,6
2,0.5254965110037574,0.036588646758138284,93.03731880383947,2,102.31491947174072,2
2,0.5254965110037574,0.03767491926803014,92.83060525062919,3,204.3142068386078,3
2,0.5254965110037574,0.03768506056527591,92.82867540009102,4,305.11478066444397,4
2,0.5254965110037574,0.03715670436187399,92.92921958874655,5,407.9754695892334,5
