yy m d hh mm ss cccccc lat lon TV TC FloV
2006 5 10 17 34 29 170351 33.804861 -116.779949 1.170000 18.915111 0.330000
2006 5 10 17 34 30 394954 33.804861 -116.779949 1.180000 19.171625 0.330000
2006 5 10 17 34 31 389945 33.804855 -116.779966 1.170000 18.915111 0.330000
2006 5 10 17 34 33 368504 33.804851 -116.779974 1.160000 18.657179 0.330000
2006 5 10 17 34 34 352912 33.804851 -116.779974 1.170000 18.915111 0.330000
2006 5 10 17 34 37 553942 33.804848 -116.779983 1.170000 18.915111 0.330000
2006 5 10 17 34 36 543425 33.804848 -116.779984 1.180000 19.171625 0.330000
2006 5 10 17 34 37 600593 33.804845 -116.779991 1.170000 18.915111 0.330000
2006 5 10 17 34 41 834725 33.804838 -116.780011 1.160000 18.657179 0.330000
2006 5 10 17 34 43 881561 33.804836 -116.780020 1.160000 18.657179 0.330000
2006 5 10 17 34 44 667950 33.804836 -116.780022 1.170000 18.915111 0.330000
2006 5 10 17 34 47 56305 33.804830 -116.780036 1.180000 19.171625 0.330000
2006 5 10 17 34 48 51365 33.804830 -116.780036 1.180000 19.171625 0.330000
2006 5 10 17 34 49 83224 33.804830 -116.780036 1.170000 18.915111 0.330000
2006 5 10 17 34 51 405381 33.804828 -116.780045 1.170000 18.915111 0.330000
2006 5 10 17 34 52 886981 33.804828 -116.780045 1.180000 19.171625 0.330000
2006 5 10 17 34 51 863775 33.804826 -116.780050 1.180000 19.171625 0.330000
2006 5 10 17 34 53 904905 33.804825 -116.780064 1.170000 18.915111 0.330000
2006 5 10 17 34 54 303830 33.804825 -116.780064 1.170000 18.915111 0.330000
2006 5 10 17 34 55 226165 33.804823 -116.780074 1.170000 18.915111 0.330000
2006 5 10 17 34 56 812686 33.804823 -116.780074 1.160000 18.657179 0.330000
2006 5 10 17 34 57 794330 33.804823 -116.780074 1.160000 18.657179 0.330000
2006 5 10 17 34 59 856525 33.804821 -116.780091 1.180000 19.171625 0.330000
2006 5 10 17 35 1 92446 33.804820 -116.780091 1.160000 18.657179 0.330000
2006 5 10 17 35 2 111205 33.804818 -116.780100 1.160000 18.657179 0.330000
2006 5 10 17 35 4 428006 33.804818 -116.780100 1.160000 18.657179 0.330000
2006 5 10 17 35 3 597056 33.804816 -116.780108 1.170000 18.915111 0.330000
2006 5 10 17 35 5 173097 33.804816 -116.780108 1.160000 18.657179 0.330000
2006 5 10 17 35 8 211067 33.804811 -116.780122 1.160000 18.657179 0.330000
2006 5 10 17 35 9 206485 33.804811 -116.780122 1.150000 18.397835 0.330000
2006 5 10 17 35 10 466484 33.804810 -116.780130 1.160000 18.657179 0.330000
2006 5 10 17 35 12 507563 33.804810 -116.780130 1.160000 18.657179 0.330000
2006 5 10 17 35 14 514714 33.804809 -116.780148 1.170000 18.915111 0.330000
2006 5 10 17 35 16 888741 33.804809 -116.780157 1.160000 18.657179 0.330000
2006 5 10 17 35 17 862026 33.804809 -116.780157 1.150000 18.397835 0.330000
2006 5 10 17 35 17 536068 33.804808 -116.780166 1.150000 18.397835 0.330000
2006 5 10 17 35 20 523949 33.804803 -116.780175 1.160000 18.657179 0.330000
2006 5 10 17 35 23 529911 33.804798 -116.780192 1.150000 18.397835 0.330000
2006 5 10 17 35 26 472142 33.804793 -116.780000 1.170000 18.915111 0.330000
2006 5 10 17 35 27 460308 33.804793 -116.780000 1.150000 18.397835 0.330000
2006 5 10 17 35 29 445123 33.804786 -116.780216 1.160000 18.657179 0.330000
2006 5 10 17 35 30 474653 33.804786 -116.780217 1.150000 18.397835 0.330000
2006 5 10 17 35 32 449514 33.804783 -116.780224 1.150000 18.397835 0.330000
2006 5 10 17 35 35 450928 33.804775 -116.780240 1.150000 18.397835 0.330000
2006 5 10 17 35 36 449774 33.804775 -116.780240 1.150000 18.397835 0.330000
2006 5 10 17 35 37 455055 33.804771 -116.780247 1.150000 18.397835 0.000000
2006 5 10 17 35 38 545403 33.804770 -116.780247 1.150000 18.397835 0.330000
2006 5 10 17 35 41 593964 33.804761 -116.780262 1.150000 18.397835 0.330000
2006 5 10 17 35 42 570192 33.804761 -116.780262 1.160000 18.657179 0.330000
2006 5 10 17 35 43 636670 33.804761 -116.780262 1.170000 18.915111 0.330000
2006 5 10 17 35 43 944844 33.804756 -116.780269 1.160000 18.657179 0.330000
2006 5 10 17 35 44 966003 33.804756 -116.780269 1.160000 18.657179 0.330000
2006 5 10 17 35 45 939045 33.804752 -116.780277 1.150000 18.397835 0.330000
2006 5 10 17 35 49 191442 33.804752 -116.780277 1.160000 18.657179 0.330000
2006 5 10 17 35 48 46332 33.804747 -116.780283 1.170000 18.915111 0.330000
2006 5 10 17 35 49 14631 33.804747 -116.780283 1.160000 18.657179 0.330000
2006 5 10 17 35 50 38928 33.804747 -116.780284 1.160000 18.657179 0.330000
2006 5 10 17 35 50 22201 33.804742 -116.780291 1.160000 18.657179 0.330000
2006 5 10 17 35 51 37998 33.804742 -116.780291 1.160000 18.657179 0.330000
2006 5 10 17 35 51 850775 33.804737 -116.780299 1.170000 18.915111 0.330000
2006 5 10 17 35 52 849330 33.804737 -116.780299 1.150000 18.397835 0.330000
2006 5 10 17 35 53 830506 33.804732 -116.780306 1.150000 18.397835 0.330000
2006 5 10 17 35 54 849272 33.804732 -116.780306 1.160000 18.657179 0.330000
2006 5 10 17 35 57 798037 33.804722 -116.780320 1.170000 18.915111 0.330000
2006 5 10 17 35 59 796670 33.804718 -116.780328 1.150000 18.397835 0.330000
2006 5 10 17 36 0 797733 33.804718 -116.780328 1.160000 18.657179 0.330000
2006 5 10 17 36 1 800596 33.804713 -116.780328 1.170000 18.915111 0.330000
2006 5 10 17 36 2 738338 33.804713 -116.780328 1.150000 18.397835 0.330000
2006 5 10 17 36 6 802452 33.804705 -116.780353 1.150000 18.397835 0.330000
2006 5 10 17 36 7 762171 33.804701 -116.780361 1.150000 18.397835 0.000000
2006 5 10 17 36 8 795441 33.804701 -116.780361 1.160000 18.657179 0.330000
2006 5 10 17 36 11 751073 33.804690 -116.780375 1.150000 18.397835 0.330000
2006 5 10 17 36 12 802436 33.804690 -116.780375 1.160000 18.657179 0.330000
2006 5 10 17 36 14 789475 33.804685 -116.780381 1.160000 18.657179 0.330000
2006 5 10 17 36 15 513451 33.804681 -116.780389 1.160000 18.657179 0.330000
2006 5 10 17 36 16 503493 33.804680 -116.780390 1.170000 18.915111 0.330000
2006 5 10 17 36 16 473297 33.804679 -116.780393 1.170000 18.915111 0.330000
2006 5 10 17 36 17 482649 33.804676 -116.780398 1.160000 18.657179 0.330000
2006 5 10 17 36 20 471127 33.804670 -116.780405 1.170000 18.915111 0.330000
2006 5 10 17 36 21 466310 33.804665 -116.780411 1.150000 18.397835 0.330000
2006 5 10 17 36 22 450879 33.804665 -116.780411 1.160000 18.657179 0.330000
2006 5 10 17 36 23 401937 33.804665 -116.780411 1.170000 18.915111 0.330000
2006 5 10 17 36 24 430016 33.804660 -116.780418 1.170000 18.915111 0.330000
2006 5 10 17 36 25 413693 33.804660 -116.780419 1.170000 18.915111 0.330000
2006 5 10 17 36 25 433797 33.804656 -116.780426 1.150000 18.397835 0.330000
2006 5 10 17 36 26 390514 33.804655 -116.780426 1.160000 18.657179 0.330000
2006 5 10 17 36 27 437803 33.804655 -116.780426 1.160000 18.657179 0.330000
2006 5 10 17 36 27 423895 33.804651 -116.780433 1.160000 18.657179 0.330000
2006 5 10 17 36 30 89380 33.804646 -116.780442 1.160000 18.657179 0.330000
2006 5 10 17 36 31 54396 33.804645 -116.780443 1.170000 18.915111 0.330000
2006 5 10 17 36 32 82226 33.804641 -116.780451 1.150000 18.397835 0.330000
2006 5 10 17 36 33 61184 33.804641 -116.780451 1.170000 18.915111 0.330000
2006 5 10 17 36 34 82207 33.804638 -116.780460 1.150000 18.397835 0.330000
2006 5 10 17 36 36 106402 33.804634 -116.780470 1.150000 18.397835 0.330000
2006 5 10 17 36 37 102606 33.804634 -116.780470 1.160000 18.657179 0.330000
2006 5 10 17 36 38 145585 33.804631 -116.780478 1.160000 18.657179 0.330000
2006 5 10 17 36 39 195868 33.804631 -116.780478 1.160000 18.657179 0.330000
2006 5 10 17 36 40 176158 33.804627 -116.780486 1.170000 18.915111 0.330000
2006 5 10 17 36 42 109148 33.804624 -116.780494 1.150000 18.397835 0.330000
2006 5 10 17 36 43 120083 33.804623 -116.780495 1.150000 18.397835 0.330000
2006 5 10 17 36 43 111508 33.804619 -116.780500 1.160000 18.657179 0.330000
2006 5 10 17 36 44 131140 33.804620 -116.780504 1.170000 18.915111 0.330000
2006 5 10 17 36 45 111548 33.804617 -116.780508 1.160000 18.657179 0.330000
2006 5 10 17 36 47 108378 33.804616 -116.780511 1.160000 18.657179 0.330000
2006 5 10 17 36 48 115323 33.804613 -116.780515 1.170000 18.915111 0.330000
2006 5 10 17 36 50 99178 33.804611 -116.780521 1.160000 18.657179 0.330000
2006 5 10 17 36 51 93931 33.804611 -116.780521 1.160000 18.657179 0.330000
2006 5 10 17 36 51 828200 33.804609 -116.780526 1.170000 18.915111 0.330000
2006 5 10 17 36 52 848033 33.804609 -116.780526 1.150000 18.397835 0.330000
2006 5 10 17 36 54 798284 33.804611 -116.780534 1.150000 18.397835 0.330000
2006 5 10 17 36 55 800728 33.804610 -116.780541 1.170000 18.915111 0.330000
2006 5 10 17 36 56 753830 33.804610 -116.780541 1.150000 18.397835 0.330000
2006 5 10 17 36 57 800578 33.804611 -116.780548 1.170000 18.915111 0.330000
2006 5 10 17 36 59 794256 33.804609 -116.780550 1.170000 18.915111 0.320000
2006 5 10 17 37 0 768931 33.804609 -116.780550 1.150000 18.397835 0.330000
2006 5 10 17 37 1 858196 33.804609 -116.780550 1.170000 18.915111 0.330000
2006 5 10 17 37 1 811698 33.804606 -116.780551 1.170000 18.915111 0.000000
2006 5 10 17 37 2 840883 33.804606 -116.780551 1.170000 18.915111 0.330000
2006 5 10 17 37 3 824012 33.804605 -116.780550 1.150000 18.397835 0.320000
2006 5 10 17 37 5 881598 33.804603 -116.780546 1.170000 18.915111 0.320000
2006 5 10 17 37 6 842742 33.804603 -116.780546 1.160000 18.657179 0.320000
2006 5 10 17 37 8 153876 33.804602 -116.780545 1.160000 18.657179 0.320000
2006 5 10 17 37 9 159308 33.804602 -116.780545 1.160000 18.657179 0.320000
2006 5 10 17 37 9 153485 33.804601 -116.780546 1.170000 18.915111 0.320000
2006 5 10 17 37 10 182744 33.804601 -116.780546 1.150000 18.397835 0.320000
2006 5 10 17 37 12 194709 33.804601 -116.780547 1.150000 18.397835 0.320000
2006 5 10 17 37 14 93202 33.804601 -116.780547 1.150000 18.397835 0.330000
2006 5 10 17 37 14 109075 33.804600 -116.780548 1.160000 18.657179 0.320000
2006 5 10 17 37 16 122219 33.804600 -116.780549 1.160000 18.657179 0.320000
2006 5 10 17 37 17 244648 33.804600 -116.780549 1.160000 18.657179 0.320000
2006 5 10 17 37 18 246095 33.804600 -116.780550 1.170000 18.915111 0.310000
2006 5 10 17 37 20 230147 33.804600 -116.780550 1.160000 18.657179 0.310000
2006 5 10 17 37 20 241641 33.804600 -116.780551 1.160000 18.657179 0.000000
2006 5 10 17 37 23 556014 33.804598 -116.780553 1.150000 18.397835 0.330000
2006 5 10 17 37 24 623591 33.804598 -116.780553 1.150000 18.397835 0.330000
2006 5 10 17 37 26 433199 33.804597 -116.780554 1.150000 18.397835 0.330000
2006 5 10 17 37 30 772242 33.804596 -116.780556 1.160000 18.657179 0.320000
2006 5 10 17 37 33 524956 33.804596 -116.780556 1.160000 18.657179 0.320000
2006 5 10 17 37 31 505795 33.804596 -116.780557 1.170000 18.915111 0.330000
2006 5 10 17 37 32 502535 33.804596 -116.780557 1.150000 18.397835 0.330000
2006 5 10 17 37 35 947404 33.804594 -116.780559 1.160000 18.657179 0.330000
2006 5 10 17 37 37 37257 33.804594 -116.780560 1.150000 18.397835 0.320000
2006 5 10 17 37 38 44763 33.804594 -116.780560 1.170000 18.915111 0.320000
2006 5 10 17 37 39 798684 33.804594 -116.780560 1.160000 18.657179 0.320000
2006 5 10 17 37 39 803574 33.804593 -116.780560 1.160000 18.657179 0.320000
2006 5 10 17 37 44 186586 33.804592 -116.780561 1.160000 18.657179 0.330000
2006 5 10 17 37 43 199588 33.804592 -116.780561 1.160000 18.657179 0.000000
2006 5 10 17 37 45 524248 33.804592 -116.780561 1.150000 18.397835 0.320000
2006 5 10 17 37 47 240157 33.804591 -116.780563 1.160000 18.657179 0.320000
2006 5 10 17 37 49 588875 33.804591 -116.780563 1.170000 18.915111 0.330000
2006 5 10 17 37 50 637518 33.804590 -116.780563 1.150000 18.397835 0.320000
2006 5 10 17 37 52 708046 33.804590 -116.780563 1.170000 18.915111 0.320000
2006 5 10 17 37 50 707095 33.804589 -116.780564 1.150000 18.397835 0.330000
2006 5 10 17 37 54 241019 33.804589 -116.780564 1.150000 18.397835 0.330000
2006 5 10 17 37 58 368353 33.804586 -116.780565 1.160000 18.657179 0.330000
2006 5 10 17 38 1 367355 33.804585 -116.780565 1.160000 18.657179 0.330000
2006 5 10 17 38 3 527809 33.804585 -116.780565 1.150000 18.397835 0.330000
2006 5 10 17 38 5 590329 33.804583 -116.780565 1.150000 18.397835 0.330000
2006 5 10 17 38 7 902003 33.804582 -116.780565 1.150000 18.397835 0.330000
2006 5 10 17 38 9 985124 33.804582 -116.780565 1.150000 18.397835 0.330000
2006 5 10 17 38 11 952506 33.804581 -116.780565 1.170000 18.915111 0.330000
2006 5 10 17 38 15 208655 33.804579 -116.780566 1.150000 18.397835 0.330000
2006 5 10 17 38 16 190575 33.804579 -116.780566 1.150000 18.397835 0.000000
2006 5 10 17 38 21 208491 33.804577 -116.780567 1.170000 18.915111 0.330000
2006 5 10 17 38 24 320915 33.804577 -116.780567 1.170000 18.915111 0.330000
2006 5 10 17 38 27 75935 33.804577 -116.780567 1.150000 18.397835 0.330000
2006 5 10 17 38 29 945440 33.804575 -116.780569 1.160000 18.657179 0.330000
2006 5 10 17 38 32 687507 33.804575 -116.780569 1.160000 18.657179 0.330000
2006 5 10 17 38 32 683780 33.804574 -116.780569 1.150000 18.397835 0.330000
2006 5 10 17 38 33 611342 33.804574 -116.780569 1.170000 18.915111 0.330000
2006 5 10 17 38 37 627611 33.804573 -116.780569 1.150000 18.397835 0.330000
2006 5 10 17 38 38 634677 33.804573 -116.780569 1.160000 18.657179 0.330000
2006 5 10 17 38 41 281357 33.804572 -116.780569 1.150000 18.397835 0.330000
2006 5 10 17 38 42 271114 33.804572 -116.780569 1.150000 18.397835 0.330000
2006 5 10 17 38 43 329469 33.804572 -116.780569 1.150000 18.397835 0.330000
2006 5 10 17 38 43 480532 33.804571 -116.780569 1.150000 18.397835 0.330000
2006 5 10 17 38 45 519564 33.804571 -116.780569 1.170000 18.915111 0.330000
2006 5 10 17 38 48 471238 33.804570 -116.780570 1.150000 18.397835 0.330000
2006 5 10 17 38 49 780298 33.804570 -116.780570 1.150000 18.397835 0.330000
2006 5 10 17 38 56 24755 33.804568 -116.780570 1.150000 18.397835 0.330000
2006 5 10 17 38 57 64624 33.804568 -116.780570 1.160000 18.657179 0.330000
2006 5 10 17 38 59 541914 33.804567 -116.780570 1.150000 18.397835 0.330000
2006 5 10 17 39 1 531684 33.804567 -116.780570 1.150000 18.397835 0.330000
2006 5 10 17 39 1 580392 33.804566 -116.780570 1.170000 18.915111 0.330000
2006 5 10 17 39 4 645692 33.804566 -116.780570 1.160000 18.657179 0.330000
2006 5 10 17 39 5 520312 33.804566 -116.780570 1.160000 18.657179 0.330000
2006 5 10 17 39 8 530128 33.804566 -116.780570 1.170000 18.915111 0.330000
2006 5 10 17 39 9 885037 33.804565 -116.780570 1.150000 18.397835 0.330000
2006 5 10 17 39 7 863157 33.804565 -116.780570 1.170000 18.915111 0.330000
2006 5 10 17 39 11 837665 33.804564 -116.780570 1.150000 18.397835 0.330000
2006 5 10 17 39 13 869861 33.804519 -116.780580 1.170000 18.915111 0.330000
2006 5 10 17 39 15 900941 33.804518 -116.780581 1.170000 18.915111 0.330000
2006 5 10 17 39 17 413159 33.804518 -116.780581 1.160000 18.657179 0.330000
2006 5 10 17 39 19 517466 33.804519 -116.780581 1.160000 18.657179 0.330000
2006 5 10 17 39 20 541102 33.804500 -116.780581 1.170000 18.915111 0.330000
2006 5 10 17 39 24 138692 33.804529 -116.780581 1.170000 18.915111 0.330000
2006 5 10 17 39 30 978002 33.804528 -116.780581 1.150000 18.397835 0.330000
2006 5 10 17 39 33 590271 33.804507 -116.780566 1.150000 18.397835 0.330000
2006 5 10 17 39 34 602430 33.804507 -116.780566 1.150000 18.397835 0.000000
2006 5 10 17 39 36 599029 33.804499 -116.780560 1.150000 18.397835 0.330000
2006 5 10 17 39 40 662156 33.804483 -116.780556 1.160000 18.657179 0.330000
2006 5 10 17 39 41 645300 33.804477 -116.780558 1.160000 18.657179 0.330000
2006 5 10 17 39 43 599874 33.804477 -116.780558 1.160000 18.657179 0.330000
2006 5 10 17 39 43 634500 33.804470 -116.780556 1.150000 18.397835 0.330000
2006 5 10 17 39 47 586527 33.804456 -116.780557 1.160000 18.657179 0.330000
2006 5 10 17 39 48 638589 33.804456 -116.780557 1.160000 18.657179 0.330000
2006 5 10 17 39 49 580672 33.804449 -116.780559 1.150000 18.397835 0.330000
2006 5 10 17 39 51 373039 33.804448 -116.780559 1.150000 18.397835 0.330000
2006 5 10 17 39 52 418330 33.804448 -116.780559 1.170000 18.915111 0.330000
2006 5 10 17 39 53 421073 33.804437 -116.780565 1.160000 18.657179 0.330000
2006 5 10 17 39 54 439296 33.804437 -116.780565 1.170000 18.915111 0.330000
2006 5 10 17 39 55 442248 33.804432 -116.780570 1.160000 18.657179 0.330000
2006 5 10 17 39 56 438909 33.804432 -116.780570 1.170000 18.915111 0.330000
2006 5 10 17 39 57 417769 33.804426 -116.780577 1.150000 18.397835 0.330000
2006 5 10 17 39 58 443988 33.804426 -116.780577 1.140000 18.137087 0.330000
2006 5 10 17 40 0 390354 33.804422 -116.780584 1.140000 18.137087 0.330000
2006 5 10 17 40 1 398416 33.804422 -116.780584 1.170000 18.915111 0.330000
2006 5 10 17 40 3 300364 33.804419 -116.780592 1.150000 18.397835 0.330000
2006 5 10 17 40 4 278157 33.804419 -116.780593 0.000000 nan 0.000000
2006 5 10 17 40 4 289442 33.804417 -116.780602 0.000000 nan 0.330000
2006 5 10 17 40 5 294000 33.804416 -116.780613 1.160000 18.657179 0.330000
2006 5 10 17 40 6 314504 33.804416 -116.780619 1.150000 18.397835 0.330000
2006 5 10 17 40 8 293565 33.804416 -116.780626 1.170000 18.915111 0.330000
2006 5 10 17 40 9 299546 33.804417 -116.780640 1.150000 18.397835 0.330000
2006 5 10 17 40 10 275412 33.804417 -116.780640 1.150000 18.397835 0.330000
2006 5 10 17 40 11 283166 33.804420 -116.780653 1.160000 18.657179 0.330000
2006 5 10 17 40 12 281276 33.804420 -116.780653 1.160000 18.657179 0.330000
2006 5 10 17 40 14 110335 33.804422 -116.780666 1.150000 18.397835 0.330000
2006 5 10 17 40 15 93050 33.804422 -116.780666 1.160000 18.657179 0.000000
2006 5 10 17 40 16 101815 33.804423 -116.780679 1.160000 18.657179 0.330000
2006 5 10 17 40 18 113133 33.804424 -116.780692 1.160000 18.657179 0.330000
2006 5 10 17 40 19 73009 33.804425 -116.780693 1.160000 18.657179 0.330000
2006 5 10 17 40 20 72288 33.804424 -116.780702 1.160000 18.657179 0.330000
2006 5 10 17 40 21 102579 33.804424 -116.780702 1.140000 18.137087 0.330000
2006 5 10 17 40 21 122434 33.804423 -116.780717 1.150000 18.397835 0.330000
2006 5 10 17 40 22 200797 33.804417 -116.780717 1.140000 18.137087 0.330000
2006 5 10 17 40 23 175689 33.804417 -116.780717 1.160000 18.657179 0.330000
2006 5 10 17 40 25 255965 33.804421 -116.780732 1.160000 18.657179 0.330000
2006 5 10 17 40 26 227538 33.804421 -116.780732 1.160000 18.657179 0.330000
2006 5 10 17 40 26 212783 33.804419 -116.780745 1.160000 18.657179 0.330000
2006 5 10 17 40 27 203692 33.804416 -116.780756 1.160000 18.657179 0.330000
2006 5 10 17 40 28 155470 33.804416 -116.780756 1.160000 18.657179 0.000000
2006 5 10 17 40 30 968168 33.804412 -116.780768 1.160000 18.657179 0.000000
2006 5 10 17 40 31 947895 33.804412 -116.780768 1.150000 18.397835 0.330000
2006 5 10 17 40 32 945670 33.804412 -116.780769 1.160000 18.657179 0.330000
2006 5 10 17 40 31 946563 33.804408 -116.780777 1.150000 18.397835 0.330000
2006 5 10 17 40 32 858963 33.804408 -116.780777 1.140000 18.137087 0.330000
2006 5 10 17 40 33 862548 33.804405 -116.780788 1.140000 18.137087 0.330000
2006 5 10 17 40 35 487217 33.804405 -116.780788 1.140000 18.137087 0.330000
2006 5 10 17 40 35 453592 33.804400 -116.780799 1.150000 18.397835 0.330000
2006 5 10 17 40 36 463052 33.804400 -116.780799 1.160000 18.657179 0.330000
2006 5 10 17 40 40 487590 33.804383 -116.780813 1.140000 18.137087 0.330000
2006 5 10 17 40 40 487024 33.804383 -116.780813 1.160000 18.657179 0.330000
2006 5 10 17 40 42 637834 33.804372 -116.780817 1.140000 18.137087 0.330000
2006 5 10 17 40 44 627328 33.804361 -116.780822 1.140000 18.137087 0.330000
2006 5 10 17 40 45 606022 33.804350 -116.780829 1.140000 18.137087 0.330000
2006 5 10 17 40 47 912533 33.804350 -116.780829 1.140000 18.137087 0.330000
2006 5 10 17 40 47 959338 33.804338 -116.780832 1.160000 18.657179 0.330000
2006 5 10 17 40 48 964713 33.804335 -116.780832 1.160000 18.657179 0.330000
2006 5 10 17 40 50 169688 33.804335 -116.780832 1.140000 18.137087 0.330000
2006 5 10 17 40 52 194319 33.804318 -116.780832 1.140000 18.137087 0.330000
2006 5 10 17 40 54 967788 33.804317 -116.780832 1.150000 18.397835 0.330000
2006 5 10 17 40 54 165445 33.804313 -116.780828 1.160000 18.657179 0.330000
