MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.34,0.0,0.34,2,0.06300783157348633
0.3333333333333333,0.019607843137255027,0.34,3,0.10261225700378418
0.336734693877551,0.00960384153661476,0.34,4,0.14631915092468262
0.32989690721649484,0.02971497877501525,0.34,5,0.19633746147155762
0.3333333333333333,0.019607843137255027,0.34,6,0.26473045349121094
0.3263157894736842,0.04024767801857588,0.34,7,0.34528470039367676
0.30851063829787234,0.09261576971214024,0.34,8,0.46169447898864746
0.3118279569892473,0.08285895003162562,0.34,9,1.1039042472839355
0.32608695652173914,0.04092071611253202,0.34,9,1.7463655471801758
0.32608695652173914,0.04092071611253202,0.34,10,1.9884591102600098
0.3076923076923077,0.09502262443438915,0.34,11,2.251879930496216
0.28888888888888886,0.15032679738562105,0.34,11,2.514665365219116
0.28888888888888886,0.15032679738562105,0.34,12,8.38697338104248
0.2696629213483146,0.20687376074025124,0.34,13,21.09114360809326
0.2727272727272727,0.19786096256684504,0.34,14,67.77610039710999
0.27586206896551724,0.1886409736308317,0.34,15,173.85444283485413
0.27906976744186046,0.1792065663474693,0.34,16,1557.3419568538666
0.2823529411764706,0.1695501730103807,0.34,16,6022.227755308151
