MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.33,0.0,0.33,2,0.056287527084350586
0.3333333333333333,-0.010101010101009998,0.33,3,0.0893242359161377
0.35714285714285715,-0.08225108225108223,0.33,4,0.12776589393615723
0.36082474226804123,-0.0934083099031552,0.33,5,0.17521286010742188
0.3645833333333333,-0.1047979797979797,0.33,6,0.2309889793395996
0.35789473684210527,-0.08452950558213712,0.33,7,0.30582451820373535
0.3617021276595745,-0.09606705351386204,0.33,8,0.40376734733581543
0.3655913978494624,-0.10785272075594654,0.33,9,0.541311502456665
0.358695652173913,-0.08695652173913034,0.33,10,0.8308367729187012
0.3626373626373626,-0.09890109890109881,0.33,11,1.7878196239471436
0.36666666666666664,-0.11111111111111098,0.33,12,11.785187482833862
0.3595505617977528,-0.08954715696288722,0.33,13,37.92245602607727
0.36363636363636365,-0.10192837465564736,0.33,14,48.72607207298279
0.3793103448275862,-0.14942528735632174,0.33,15,85.768310546875
0.38372093023255816,-0.1627906976744186,0.33,16,464.6531617641449
0.36470588235294116,-0.105169340463458,0.33,16,844.1332998275757
0.36470588235294116,-0.105169340463458,0.33,16,1023.4885611534119
0.36470588235294116,-0.105169340463458,0.33,16,1406.2485070228577
0.36470588235294116,-0.105169340463458,0.33,17,2204.774295568466
