MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.37,0.0,0.37,2,0.0647587776184082
0.35353535353535354,0.04449904449904449,0.37,3,0.10725092887878418
0.35714285714285715,0.034749034749034714,0.37,4,0.15424251556396484
0.36082474226804123,0.02479799387015882,0.37,5,0.20753860473632812
0.3541666666666667,0.04279279279279273,0.37,6,0.28842687606811523
0.3263157894736842,0.11806543385490749,0.37,7,0.4780910015106201
0.32978723404255317,0.10868315123634278,0.37,8,1.0214405059814453
0.3225806451612903,0.12816041848299914,0.37,9,2.7005677223205566
0.31521739130434784,0.14806110458284366,0.37,10,3.9051945209503174
0.31868131868131866,0.13869913869913875,0.37,11,13.432018280029297
0.3111111111111111,0.15915915915915912,0.37,12,46.610488414764404
0.3146067415730337,0.14971150926207108,0.37,13,227.37697982788086
0.3181818181818182,0.14004914004914004,0.37,14,965.9176032543182
0.3218390804597701,0.1301646474060267,0.37,15,1254.205216884613
0.313953488372093,0.15147705845380263,0.37,16,6353.539797306061
