MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.31,0.0,0.31,2,0.06395864486694336
0.30303030303030304,0.022482893450635352,0.31,3,0.10050702095031738
0.30612244897959184,0.012508229098090821,0.31,4,0.14172959327697754
0.29896907216494845,0.03558363817758565,0.31,5,0.18701601028442383
0.2916666666666667,0.05913978494623649,0.31,6,0.2453765869140625
0.29473684210526313,0.049235993208828606,0.31,7,0.3214833736419678
0.2978723404255319,0.039121482498284184,0.31,8,0.42157912254333496
0.3010752688172043,0.028789455428373183,0.31,9,0.559025764465332
0.2826086956521739,0.08835904628331002,0.31,10,0.7510614395141602
0.2857142857142857,0.07834101382488484,0.31,11,1.1577792167663574
0.2777777777777778,0.10394265232974906,0.31,12,2.288792848587036
0.2696629213483146,0.13011960855382387,0.31,13,3.8960845470428467
0.26136363636363635,0.15689149560117305,0.31,14,11.59391474723816
0.26436781609195403,0.14720059325176119,0.31,15,26.917141914367676
0.2558139534883721,0.17479369842460613,0.31,16,64.13108491897583
0.24705882352941178,0.20303605313092976,0.31,17,86.99366211891174
0.23809523809523808,0.2319508448540707,0.31,18,226.31047987937927
0.24096385542168675,0.22269724057520404,0.31,19,299.9499475955963
0.21951219512195122,0.29189614476789927,0.31,20,547.2320764064789
0.20987654320987653,0.322978892871366,0.31,21,704.2361452579498
0.2,0.3548387096774193,0.31,22,976.7982444763184
0.20253164556962025,0.34667211106574114,0.31,23,2372.9753868579865
