MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.34,0.0,0.34,2,0.04529619216918945
0.32323232323232326,0.04931669637551989,0.34,3,0.0777125358581543
0.32653061224489793,0.03961584633853556,0.34,4,0.11176133155822754
0.32989690721649484,0.02971497877501525,0.34,5,0.15180301666259766
0.3333333333333333,0.019607843137255027,0.34,6,0.19878244400024414
0.3368421052631579,0.00928792569659452,0.34,7,0.2655513286590576
0.3617021276595745,-0.06382978723404255,0.34,8,0.3486464023590088
0.3548387096774194,-0.043643263757115726,0.34,9,0.463334321975708
0.358695652173913,-0.05498721227621471,0.34,9,0.5738041400909424
0.358695652173913,-0.05498721227621471,0.34,9,0.6859006881713867
0.358695652173913,-0.05498721227621471,0.34,10,0.8466520309448242
0.3516483516483517,-0.03425985778926956,0.34,11,4.31312370300293
0.35555555555555557,-0.04575163398692807,0.34,12,16.682432651519775
0.34831460674157305,-0.024454725710508902,0.34,12,29.014273643493652
0.34831460674157305,-0.024454725710508902,0.34,13,43.5034065246582
0.3522727272727273,-0.03609625668449196,0.34,14,75.98894143104553
0.3563218390804598,-0.048005409060175745,0.34,15,160.5051290988922
0.36046511627906974,-0.060191518467852104,0.34,16,852.994172334671
0.36470588235294116,-0.07266435986159156,0.34,16,945.0643718242645
0.36470588235294116,-0.07266435986159156,0.34,17,1179.8947219848633
0.36904761904761907,-0.08543417366946778,0.34,18,1342.7048652172089
0.3614457831325301,-0.06307583274273557,0.34,18,1406.1979916095734
0.3614457831325301,-0.06307583274273557,0.34,18,2068.9618570804596
