MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.25,0.0,0.25,2,0.06189393997192383
0.25252525252525254,-0.010101010101010166,0.25,3,0.10405111312866211
0.25510204081632654,-0.020408163265306145,0.25,4,0.15040326118469238
0.25773195876288657,-0.030927835051546282,0.25,5,0.2049882411956787
0.25,0.0,0.25,6,0.27141690254211426
0.25263157894736843,-0.010526315789473717,0.25,7,0.3531465530395508
0.2765957446808511,-0.1063829787234043,0.25,8,0.5198934078216553
0.27956989247311825,-0.11827956989247301,0.25,8,0.682701826095581
0.27956989247311825,-0.11827956989247301,0.25,9,0.978816032409668
0.2826086956521739,-0.13043478260869557,0.25,10,1.5713415145874023
0.2857142857142857,-0.1428571428571428,0.25,11,2.8768537044525146
0.28888888888888886,-0.15555555555555545,0.25,12,7.186522006988525
0.30337078651685395,-0.2134831460674158,0.25,13,12.626543760299683
0.2840909090909091,-0.13636363636363646,0.25,14,19.492527723312378
0.28735632183908044,-0.14942528735632177,0.25,15,28.321308612823486
0.27906976744186046,-0.11627906976744184,0.25,16,49.966655254364014
0.2823529411764706,-0.12941176470588234,0.25,16,71.834144115448
0.2823529411764706,-0.12941176470588234,0.25,17,75.56739902496338
0.27380952380952384,-0.09523809523809534,0.25,18,147.56303191184998
0.26506024096385544,-0.06024096385542177,0.25,18,320.48905754089355
0.26506024096385544,-0.06024096385542177,0.25,19,980.3285653591156
0.2682926829268293,-0.07317073170731714,0.25,19,1741.7873106002808
0.2682926829268293,-0.07317073170731714,0.25,19,1802.4156293869019
