MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.36,0.0,0.36,2,0.05275082588195801
0.36363636363636365,-0.010101010101010166,0.36,3,0.08933377265930176
0.3469387755102041,0.03628117913832197,0.36,4,0.1267995834350586
0.3402061855670103,0.05498281786941574,0.36,5,0.17226147651672363
0.34375,0.04513888888888885,0.36,6,0.23103117942810059
0.3263157894736842,0.09356725146198823,0.36,7,0.31204986572265625
0.32978723404255317,0.08392434988179673,0.36,8,0.490023136138916
0.3225806451612903,0.1039426523297491,0.36,9,0.886056661605835
0.32608695652173914,0.09420289855072458,0.36,10,2.1363821029663086
0.32967032967032966,0.08424908424908423,0.36,11,9.547118425369263
0.3111111111111111,0.13580246913580243,0.36,12,19.712218761444092
0.3258426966292135,0.09488139825218468,0.36,13,49.9266676902771
0.32954545454545453,0.0845959595959596,0.36,14,221.16160821914673
0.3218390804597701,0.10600255427841633,0.36,14,795.496246099472
0.2988505747126437,0.1698595146871008,0.36,15,1149.0429005622864
0.3023255813953488,0.16020671834625325,0.36,15,2404.1399047374725
