MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.36,0.0,0.36,2,0.0638277530670166
0.35353535353535354,0.017957351290684587,0.36,3,0.10116147994995117
0.3469387755102041,0.03628117913832197,0.36,4,0.14695453643798828
0.32989690721649484,0.08361970217640319,0.36,5,0.19997549057006836
0.3333333333333333,0.0740740740740741,0.36,6,0.26296377182006836
0.3263157894736842,0.09356725146198823,0.36,7,0.348909854888916
0.3191489361702128,0.11347517730496447,0.36,8,0.46474528312683105
0.3118279569892473,0.1338112305854241,0.36,9,0.6274020671844482
0.30434782608695654,0.15458937198067624,0.36,10,0.9907734394073486
0.2857142857142857,0.20634920634920637,0.36,11,1.63912034034729
0.2777777777777778,0.228395061728395,0.36,12,2.5822572708129883
0.2808988764044944,0.21972534332084886,0.36,13,3.9733994007110596
0.2727272727272727,0.24242424242424246,0.36,14,6.774982690811157
0.27586206896551724,0.23371647509578541,0.36,15,10.845936298370361
0.26744186046511625,0.25710594315245483,0.36,16,53.48102641105652
0.24705882352941178,0.31372549019607837,0.36,17,246.16163754463196
0.2619047619047619,0.27248677248677244,0.36,18,1224.2242941856384
0.24096385542168675,0.33065595716198126,0.36,19,1473.818543434143
0.24390243902439024,0.3224932249322493,0.36,20,2029.870360136032
