MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.27,0.0,0.27,2,0.059684038162231445
0.2727272727272727,-0.01010101010100996,0.27,3,0.0991370677947998
0.2755102040816326,-0.020408163265305954,0.27,4,0.14155292510986328
0.26804123711340205,0.007254677357770238,0.27,5,0.1940164566040039
0.25,0.07407407407407414,0.27,6,0.25341248512268066
0.25263157894736843,0.064327485380117,0.27,7,0.33137059211730957
0.24468085106382978,0.0937746256895194,0.27,8,0.44348931312561035
0.24731182795698925,0.0840302668259658,0.27,9,0.6635382175445557
0.25,0.07407407407407414,0.27,10,1.5345587730407715
0.26373626373626374,0.023199023199023238,0.27,11,2.936633586883545
0.25555555555555554,0.053497942386831414,0.27,12,7.446624517440796
0.25842696629213485,0.04286308780690802,0.27,13,22.794297218322754
0.26136363636363635,0.03198653198653209,0.27,14,55.46774768829346
0.26436781609195403,0.02085994040017031,0.27,15,96.97606492042542
0.2441860465116279,0.09560723514211895,0.27,16,391.84326553344727
0.23529411764705882,0.1285403050108933,0.27,17,1325.1264815330505
0.23809523809523808,0.1181657848324516,0.27,18,7390.830606222153
