MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.35,0.0,0.35,2,0.06926679611206055
0.35353535353535354,-0.010101010101010166,0.35,3,0.11096048355102539
0.35714285714285715,-0.02040816326530621,0.35,4,0.15865659713745117
0.3711340206185567,-0.06038291605301925,0.35,5,0.2102065086364746
0.375,-0.0714285714285715,0.35,6,0.27848339080810547
0.37894736842105264,-0.08270676691729334,0.35,7,0.35767602920532227
0.39361702127659576,-0.12462006079027367,0.35,8,0.4669198989868164
0.3870967741935484,-0.10599078341013829,0.35,9,0.6097469329833984
0.3804347826086957,-0.08695652173913057,0.35,10,0.8333280086517334
0.3956043956043956,-0.13029827315541603,0.35,11,1.279961109161377
0.4111111111111111,-0.17460317460317462,0.35,12,1.7731695175170898
0.38202247191011235,-0.09149277688603535,0.35,13,2.463003158569336
0.38636363636363635,-0.10389610389610393,0.35,14,112.13758039474487
0.3793103448275862,-0.08374384236453203,0.35,14,121.84590911865234
0.39080459770114945,-0.11658456486042706,0.35,15,143.93565106391907
0.38372093023255816,-0.09634551495016623,0.35,16,275.07841181755066
0.4,-0.142857142857143,0.35,16,406.14763021469116
0.38823529411764707,-0.1092436974789917,0.35,17,676.1760976314545
0.38095238095238093,-0.08843537414965988,0.35,17,749.919059753418
0.39285714285714285,-0.12244897959183679,0.35,17,919.7251944541931
0.39285714285714285,-0.12244897959183679,0.35,17,986.7631704807281
0.39285714285714285,-0.12244897959183679,0.35,18,1168.0578649044037
0.37349397590361444,-0.06712564543889847,0.35,18,1451.154881477356
0.37349397590361444,-0.06712564543889847,0.35,18,1741.1673693656921
0.3855421686746988,-0.10154905335628239,0.35,18,2122.788253068924
