MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.38,0.0,0.38,2,0.05417752265930176
0.37373737373737376,0.016480595427963807,0.38,3,0.08512163162231445
0.3673469387755102,0.033297529538131004,0.38,4,0.12295269966125488
0.35051546391752575,0.07759088442756383,0.38,5,0.1623084545135498
0.34375,0.09539473684210527,0.38,6,0.21310901641845703
0.3368421052631579,0.11357340720221609,0.38,7,0.28568482398986816
0.3404255319148936,0.10414333706606946,0.38,8,0.3849446773529053
0.3225806451612903,0.1511035653650255,0.38,9,0.5293877124786377
0.32608695652173914,0.14187643020594964,0.38,10,0.7751712799072266
0.31868131868131866,0.1613649508386351,0.38,11,1.0562708377838135
0.32222222222222224,0.15204678362573096,0.38,12,1.456937551498413
0.3146067415730337,0.1720875221762271,0.38,13,2.028838634490967
0.3181818181818182,0.1626794258373206,0.38,14,2.8227312564849854
0.3103448275862069,0.18330308529945552,0.38,15,107.98211026191711
0.313953488372093,0.17380660954712362,0.38,16,118.35012745857239
0.3176470588235294,0.1640866873065016,0.38,17,174.8011507987976
0.2976190476190476,0.2167919799498747,0.38,18,1004.8330645561218
0.27710843373493976,0.2707672796448954,0.38,19,1179.0911602973938
0.2682926829268293,0.29396662387676503,0.38,20,1299.6878316402435
0.2839506172839506,0.2527615334632879,0.38,21,1336.3739595413208
0.2625,0.30921052631578944,0.38,22,1782.3778955936432
0.26582278481012656,0.3004663557628249,0.38,23,2136.375195980072
