MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.38,0.0,0.38,2,0.060347795486450195
0.37373737373737376,0.016480595427963807,0.38,3,0.10381174087524414
0.35714285714285715,0.060150375939849614,0.38,4,0.15013623237609863
0.36082474226804123,0.05046120455778624,0.38,5,0.20244812965393066
0.3541666666666667,0.06798245614035084,0.38,6,0.2671685218811035
0.3473684210526316,0.08587257617728526,0.38,7,0.3598062992095947
0.35106382978723405,0.07614781634938408,0.38,8,0.4933195114135742
0.34408602150537637,0.09451046972269377,0.38,9,2.1392714977264404
0.33695652173913043,0.11327231121281466,0.38,10,3.6710846424102783
0.32967032967032966,0.13244650086755352,0.38,11,5.010602951049805
0.3333333333333333,0.12280701754385971,0.38,12,8.31725525856018
0.34831460674157305,0.08338261383796566,0.38,13,15.87263798713684
0.3522727272727273,0.07296650717703346,0.38,14,272.874144077301
0.3333333333333333,0.12280701754385971,0.38,15,349.2136170864105
0.32558139534883723,0.1432068543451652,0.38,16,556.792667388916
0.32941176470588235,0.13312693498452013,0.38,17,2403.233942747116
