MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.26,0.0,0.26,2,0.055080413818359375
0.26262626262626265,-0.010101010101010166,0.26,3,0.09151768684387207
0.2653061224489796,-0.020408163265306152,0.26,4,0.13425636291503906
0.25773195876288657,0.008723235527359378,0.26,5,0.1791536808013916
0.2604166666666667,-0.0016025641025641396,0.26,6,0.23589873313903809
0.2631578947368421,-0.012145748987854161,0.26,7,0.3124105930328369
0.26595744680851063,-0.022913256955810094,0.26,8,0.41826605796813965
0.24731182795698925,0.048800661703887534,0.26,9,0.5792961120605469
0.25,0.03846153846153849,0.26,10,1.8172152042388916
0.25274725274725274,0.027895181741335658,0.26,11,5.193776369094849
0.25555555555555554,0.017094017094017203,0.26,12,20.786417961120605
0.25842696629213485,0.0060501296456352185,0.26,13,62.950284004211426
0.26136363636363635,-0.005244755244755171,0.26,14,91.80325555801392
0.26436781609195403,-0.016799292661361633,0.26,15,353.87372636795044
0.26744186046511625,-0.0286225402504471,0.26,15,415.91205310821533
0.26744186046511625,-0.0286225402504471,0.26,16,668.3667628765106
0.24705882352941178,0.04977375565610859,0.26,16,1121.1644599437714
0.24705882352941178,0.04977375565610859,0.26,17,1471.6832213401794
0.25,0.03846153846153849,0.26,18,1657.5885837078094
0.25301204819277107,0.026876737720111316,0.26,18,1747.6685893535614
0.25301204819277107,0.026876737720111316,0.26,18,1934.755363702774
