MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.36,0.0,0.36,2,0.05656743049621582
0.35353535353535354,0.017957351290684587,0.36,3,0.09953022003173828
0.35714285714285715,0.007936507936507877,0.36,4,0.1442852020263672
0.36082474226804123,-0.0022909507445590146,0.36,5,0.19490694999694824
0.3645833333333333,-0.012731481481481467,0.36,5,0.23983263969421387
0.3645833333333333,-0.012731481481481467,0.36,6,0.299363374710083
0.3684210526315789,-0.023391812865497057,0.36,7,0.3947176933288574
0.3723404255319149,-0.03427895981087469,0.36,8,0.5557534694671631
0.3763440860215054,-0.04540023894862608,0.36,8,0.7194159030914307
0.3763440860215054,-0.04540023894862608,0.36,9,1.437835693359375
0.3804347826086957,-0.056763285024154696,0.36,10,3.926358461380005
0.37362637362637363,-0.037851037851037904,0.36,11,9.410171508789062
0.36666666666666664,-0.018518518518518483,0.36,12,20.962536573410034
0.34831460674157305,0.0324594257178526,0.36,13,58.40887689590454
0.32954545454545453,0.0845959595959596,0.36,14,150.9809889793396
0.3218390804597701,0.10600255427841633,0.36,14,681.4348752498627
0.313953488372093,0.127906976744186,0.36,15,749.0843374729156
0.3176470588235294,0.11764705882352942,0.36,16,1026.2464289665222
0.2976190476190476,0.17328042328042326,0.36,17,1719.8644218444824
0.2891566265060241,0.19678714859437751,0.36,17,1808.4285299777985
