MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.37,0.0,0.37,2,0.06311583518981934
0.3434343434343434,0.07179907179907181,0.37,3,0.1016840934753418
0.336734693877551,0.08990623276337564,0.37,4,0.1426384449005127
0.3402061855670103,0.08052382279186399,0.37,5,0.19573402404785156
0.34375,0.07094594594594593,0.37,6,0.25907015800476074
0.3368421052631579,0.08961593172119489,0.37,7,0.33766889572143555
0.35106382978723405,0.051178838412880935,0.37,8,0.45043277740478516
0.3548387096774194,0.04097646033129898,0.37,8,0.5638813972473145
0.3548387096774194,0.04097646033129898,0.37,9,0.7334568500518799
0.358695652173913,0.030552291421856673,0.37,10,1.2194492816925049
0.37362637362637363,-0.009801009801009826,0.37,10,1.695000410079956
0.37362637362637363,-0.009801009801009826,0.37,11,16.123016357421875
0.37777777777777777,-0.021021021021021005,0.37,12,43.09610557556152
0.38202247191011235,-0.03249316732462798,0.37,12,171.33425617218018
0.38202247191011235,-0.03249316732462798,0.37,13,183.17544889450073
0.38636363636363635,-0.04422604422604421,0.37,14,202.36485958099365
0.3793103448275862,-0.02516309412861133,0.37,15,253.3841392993927
0.38372093023255816,-0.037083595223130164,0.37,16,452.0635006427765
0.38823529411764707,-0.04928457869634344,0.37,16,1651.8519351482391
0.38823529411764707,-0.04928457869634344,0.37,16,3141.42995262146
