MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.34,0.0,0.34,2,0.05553030967712402
0.35353535353535354,-0.03980986333927503,0.34,3,0.09871912002563477
0.3469387755102041,-0.020408163265306038,0.34,4,0.14154338836669922
0.35051546391752575,-0.030927835051546247,0.34,5,0.19503355026245117
0.34375,-0.01102941176470581,0.34,6,0.26439452171325684
0.3473684210526316,-0.021671826625386997,0.34,7,0.363659143447876
0.3191489361702128,0.06132665832290365,0.34,8,0.4745922088623047
0.3118279569892473,0.08285895003162562,0.34,9,0.6125288009643555
0.30434782608695654,0.10485933503836319,0.34,10,1.2126984596252441
0.3076923076923077,0.09502262443438915,0.34,11,9.05029821395874
0.3111111111111111,0.08496732026143795,0.34,12,24.264240503311157
0.30337078651685395,0.10773298083278256,0.34,13,70.72557950019836
0.29545454545454547,0.1310160427807487,0.34,14,374.2535490989685
0.28735632183908044,0.15483434753211642,0.34,15,422.02312207221985
0.313953488372093,0.07660738714090293,0.34,16,493.71068477630615
0.29411764705882354,0.1349480968858132,0.34,17,2019.7124359607697
