MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.5501355013550135,0.0,0.5501355013550135,1,0.338423490524292,4
0.5501355013550135,0.0,0.5501355013550135,2,0.3742225170135498,5
0.4673913043478261,0.1504069393874491,0.5501355013550135,3,0.40563344955444336,6
0.44141689373297005,0.19762150843612833,0.5501355013550135,4,0.4418022632598877,7
0.3360655737704918,0.38912218363885975,0.5501355013550135,5,0.4859919548034668,8
0.32602739726027397,0.40736891828058575,0.5501355013550135,6,0.5314810276031494,9
0.34615384615384615,0.37078438802576735,0.5501355013550135,6,0.578132152557373,9
0.3489010989010989,0.3657906133275592,0.5501355013550135,7,0.6329874992370605,10
0.371900826446281,0.32398322680454344,0.5501355013550135,8,0.7015261650085449,11
0.40607734806629836,0.26185940179081724,0.5501355013550135,9,1.3398308753967285,12
0.37950138504155123,0.31016743310181083,0.5501355013550135,10,3.0267319679260254,14
0.36944444444444446,0.32844827586206893,0.5501355013550135,10,4.675248384475708,14
0.36666666666666664,0.33349753694581286,0.5501355013550135,10,156.82373642921448,17
0.36666666666666664,0.33349753694581286,0.5501355013550135,10,464.72947430610657,20
