MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.4444444444444444,0.0,0.4444444444444444,2,0.2962615489959717,2
0.46467391304347827,-0.045516304347826164,0.4444444444444444,3,0.3283088207244873,3
0.4087193460490463,0.08038147138964576,0.4444444444444444,4,0.36258387565612793,4
0.42349726775956287,0.04713114754098349,0.4444444444444444,5,0.3969900608062744,5
0.3315068493150685,0.2541095890410958,0.4444444444444444,6,0.4421675205230713,6
0.3434065934065934,0.22733516483516478,0.4444444444444444,7,0.4921600818634033,7
0.2534435261707989,0.42975206611570244,0.4444444444444444,8,0.6041438579559326,9
0.26519337016574585,0.4033149171270718,0.4444444444444444,9,0.7442951202392578,10
0.2520775623268698,0.43282548476454297,0.4444444444444444,9,0.8137633800506592,13
0.2520775623268698,0.43282548476454297,0.4444444444444444,10,1.0549051761627197,16
0.23333333333333334,0.475,0.4444444444444444,11,3.3346903324127197,18
0.233983286908078,0.4735376044568245,0.4444444444444444,11,182.14952754974365,21
0.233983286908078,0.4735376044568245,0.4444444444444444,11,484.632999420166,24
