MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.37398373983739835,0.0,0.37398373983739835,2,0.3348085880279541,3
0.44021739130434784,-0.17710302457466928,0.37398373983739835,3,0.38086867332458496,5
0.44141689373297005,-0.18031038976424607,0.37398373983739835,4,0.41640233993530273,6
0.43169398907103823,-0.154312188168211,0.37398373983739835,5,0.4560997486114502,7
0.4438356164383562,-0.18677784395473504,0.37398373983739835,6,0.5043983459472656,8
0.4423076923076923,-0.1826923076923077,0.37398373983739835,7,0.5730898380279541,10
0.41597796143250687,-0.11228889687387712,0.37398373983739835,8,0.6483373641967773,12
0.39226519337016574,-0.04888301705500846,0.37398373983739835,9,14.959783554077148,15
0.41274238227146814,-0.10363723955196923,0.37398373983739835,10,51.796168088912964,18
0.3472222222222222,0.07155797101449274,0.37398373983739835,10,182.63511085510254,21
0.3472222222222222,0.07155797101449274,0.37398373983739835,11,183.01872539520264,22
0.2841225626740947,0.24028097371926851,0.37398373983739835,11,300.150000333786,25
