MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.46883468834688347,0.0,0.46883468834688347,2,0.3072090148925781,2
0.2717391304347826,0.420394571500377,0.46883468834688347,3,0.33762264251708984,3
0.48501362397820164,-0.03450882802286939,0.46883468834688347,4,0.38328099250793457,5
0.40710382513661203,0.13166871979531886,0.46883468834688347,4,0.43688011169433594,8
0.40710382513661203,0.13166871979531886,0.46883468834688347,5,0.4903757572174072,10
0.4301369863013699,0.08254018528782957,0.46883468834688347,6,0.5476388931274414,12
0.42857142857142855,0.0858794384805946,0.46883468834688347,7,0.6040353775024414,13
0.36363636363636365,0.22438255386232261,0.46883468834688347,8,0.6627702713012695,14
0.3756906077348066,0.19867147829974774,0.46883468834688347,9,0.7342727184295654,15
0.3462603878116344,0.2614446063439706,0.46883468834688347,10,0.8293495178222656,16
0.3472222222222222,0.25939306358381503,0.46883468834688347,11,0.9841480255126953,19
0.34540389972144847,0.26327145088315324,0.46883468834688347,11,35.79098629951477,20
0.34818941504178275,0.2573300916160819,0.46883468834688347,11,166.8290195465088,23
0.34818941504178275,0.2573300916160819,0.46883468834688347,11,408.5602033138275,26
