MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.5230352303523035,0.0,0.5230352303523035,2,0.3081212043762207,2
0.5434782608695652,-0.039085379589997776,0.5230352303523035,3,0.34489011764526367,3
0.4087193460490463,0.2185624938233259,0.5230352303523035,4,0.38054633140563965,4
0.43989071038251365,0.1589654293722925,0.5230352303523035,5,0.4215669631958008,5
0.4986301369863014,0.04666051529562061,0.5230352303523035,6,0.4886658191680908,6
0.45054945054945056,0.13858680179923694,0.5230352303523035,7,1.2105066776275635,9
0.45179063360881544,0.1362137626857362,0.5230352303523035,8,2.2318315505981445,12
0.4585635359116022,0.12326453496693665,0.5230352303523035,9,3.5267434120178223,13
0.42105263157894735,0.19498227433869647,0.5230352303523035,9,33.9554386138916,16
0.42105263157894735,0.19498227433869647,0.5230352303523035,10,37.33404016494751,17
0.41944444444444445,0.19805699481865277,0.5230352303523035,11,41.625686168670654,18
0.42896935933147634,0.1798461471848975,0.5230352303523035,11,108.99128341674805,19
0.42896935933147634,0.1798461471848975,0.5230352303523035,11,188.07034492492676,22
0.42896935933147634,0.1798461471848975,0.5230352303523035,11,309.855521440506,24
