MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.3489473684210526,0.0,0.3489473684210526,2,6.6389076709747314,2
0.34913112164297,-0.0005265929436546394,0.3489473684210526,3,6.6887946128845215,3
0.35036880927291886,-0.004073510736871578,0.3489473684210526,4,6.743334054946899,4
0.35424354243542433,-0.015177572590205513,0.3489473684210526,5,6.809317350387573,5
0.3517932489451477,-0.008155615378251326,0.3489473684210526,6,6.88652491569519,6
0.34934036939313984,-0.0011262471296617186,0.3489473684210526,7,6.972567081451416,7
0.3484688489968321,0.0013713226335127528,0.3489473684210526,8,7.080831289291382,8
0.3486529318541997,0.0008437850332134589,0.3489473684210526,9,7.230617046356201,9
0.34830866807610994,0.0018303629794737368,0.3489473684210526,10,7.430429935455322,10
0.343204653622422,0.01645725206244076,0.3489473684210526,11,9.59123682975769,11
0.337037037037037,0.03413217138707335,0.3489473684210526,12,14.266254901885986,12
0.33615669666490205,0.03665501709907401,0.3489473684210526,13,23.515472173690796,13
0.3326271186440678,0.04676994657054473,0.3489473684210526,14,45.57455039024353,14
0.33015368309485954,0.05385822340839645,0.3489473684210526,15,243.4671230316162,15
0.3388123011664899,0.02904468745651453,0.3489473684210526,16,351.4619128704071,16
0.3363395225464191,0.03613108169201165,0.3489473684210526,17,512.4776272773743,17
0.3354564755838641,0.038661683847146584,0.3489473684210526,18,1050.1002371311188,18
0.33297928836962293,0.04576071206292068,0.3489473684210526,19,4392.671721935272,20
