MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.3294736842105263,0.0,0.3294736842105263,2,7.733434438705444,2
0.33175355450236965,-0.00691973411262357,0.3294736842105263,3,7.79830265045166,3
0.3256059009483667,0.011739278271730371,0.3294736842105263,4,7.868179559707642,4
0.3247232472324723,0.01441825919856644,0.3294736842105263,5,7.945654630661011,5
0.32489451476793246,0.01389843760531678,0.3294736842105263,6,8.039063692092896,6
0.32189973614775724,0.022988021276775118,0.3294736842105263,7,8.15842056274414,7
0.3194297782470961,0.030484698611050094,0.3294736842105263,8,8.353278398513794,8
0.3201267828843106,0.02836918932876965,0.3294736842105263,9,8.529200792312622,9
0.31606765327695563,0.040689231268026024,0.3294736842105263,10,8.771484851837158,10
0.31517715494447385,0.04339202173402504,0.3294736842105263,11,9.225350141525269,11
0.31375661375661373,0.04770356847034168,0.3294736842105263,12,11.056866884231567,12
0.3107464266807835,0.05683991901998614,0.3294736842105263,13,26.099201917648315,13
0.3119703389830508,0.05312516922077225,0.3294736842105263,14,48.1985502243042,14
0.30895601483836777,0.062274076369171295,0.3294736842105263,15,147.10123705863953,15
0.3064687168610817,0.06982338332898529,0.3294736842105263,16,845.0767123699188,16
0.2986737400530504,0.09348225862492682,0.3294736842105263,17,4051.4846789836884,18
