MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.33,0.0,0.33,2,7.397206783294678,2
0.3312269615587151,-0.0037180653294396986,0.33,3,7.4520180225372314,3
0.3314014752370917,-0.00424689465785353,0.33,4,7.5125861167907715,4
0.32419609910384817,0.017587578473187416,0.33,5,7.582051515579224,5
0.3212025316455696,0.026658995013425467,0.33,6,7.660726070404053,6
0.32137203166226913,0.026145358599184498,0.33,7,7.760520696640015,7
0.31520591341077087,0.04483056542190651,0.33,8,7.880656480789185,8
0.31008980454305335,0.06033392562711111,0.33,9,8.042407989501953,9
0.3054968287526427,0.07425203408290088,0.33,10,8.255133867263794,10
0.3056583818085669,0.07376247936797908,0.33,11,8.553503513336182,11
0.30952380952380953,0.06204906204906206,0.33,12,9.228610277175903,12
0.3096876654314452,0.06155252899562061,0.33,13,13.843302488327026,13
0.3066737288135593,0.07068567026194153,0.33,14,20.42762041091919,14
0.3073661897191309,0.06858730388142163,0.33,15,42.54624390602112,15
0.29692470837751855,0.100228156431762,0.33,16,351.7219099998474,16
0.2949602122015915,0.1061811751466924,0.33,17,1683.7953824996948,17
0.2935244161358811,0.11053207231551188,0.33,18,2659.9222753047943,18
