MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.14705882352941177,0.0,0.14705882352941177,2,0.10756897926330566,8
0.15151515151515152,-0.030303030303030297,0.14705882352941177,3,0.2486553192138672,17
0.15625,-0.062499999999999965,0.14705882352941177,3,0.5173702239990234,27
0.15625,-0.062499999999999965,0.14705882352941177,3,0.5527520179748535,27
0.15625,-0.062499999999999965,0.14705882352941177,3,0.775998592376709,33
0.15625,-0.062499999999999965,0.14705882352941177,3,0.8771345615386963,34
0.15625,-0.062499999999999965,0.14705882352941177,3,0.9200465679168701,34
0.15625,-0.062499999999999965,0.14705882352941177,3,1.0535855293273926,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.1315174102783203,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.192136526107788,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.2446084022521973,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.270026445388794,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.3355953693389893,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.4360551834106445,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.5508663654327393,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.6323819160461426,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.6587185859680176,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.7316303253173828,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.8307902812957764,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.8914594650268555,35
0.15625,-0.062499999999999965,0.14705882352941177,3,1.981764554977417,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.041559934616089,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.130378246307373,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.2124574184417725,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.3438374996185303,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.3933253288269043,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.586418390274048,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.6582984924316406,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.7457242012023926,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.824549436569214,35
0.15625,-0.062499999999999965,0.14705882352941177,3,2.8687756061553955,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.0354719161987305,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.159816026687622,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.384855270385742,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.459965229034424,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.5505712032318115,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.612210512161255,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.698955774307251,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.7603015899658203,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.8159656524658203,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.8422787189483643,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.9079184532165527,35
0.15625,-0.062499999999999965,0.14705882352941177,3,3.9896836280822754,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.227877140045166,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.333116292953491,35
0.15625,-0.062499999999999965,0.14705882352941177,3,4.359525442123413,35
