MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.20588235294117646,0.0,0.20588235294117646,2,0.043694257736206055,3
0.21212121212121213,-0.03030303030303038,0.20588235294117646,3,0.07239031791687012,4
0.34375,-0.6696428571428572,0.20588235294117646,4,0.10219264030456543,5
0.3225806451612903,-0.5668202764976958,0.20588235294117646,5,0.13429570198059082,6
0.36666666666666664,-0.780952380952381,0.20588235294117646,5,0.17304611206054688,6
0.36666666666666664,-0.780952380952381,0.20588235294117646,6,0.2536790370941162,9
0.3448275862068966,-0.6748768472906406,0.20588235294117646,7,0.3416435718536377,11
0.2857142857142857,-0.3877551020408163,0.20588235294117646,8,0.496779203414917,12
0.2962962962962963,-0.43915343915343913,0.20588235294117646,8,0.6541328430175781,12
0.2962962962962963,-0.43915343915343913,0.20588235294117646,8,0.8156256675720215,12
0.2962962962962963,-0.43915343915343913,0.20588235294117646,9,20.343448162078857,16
0.3076923076923077,-0.49450549450549464,0.20588235294117646,9,20.549323081970215,16
0.3076923076923077,-0.49450549450549464,0.20588235294117646,10,20.853749990463257,17
0.32,-0.5542857142857144,0.20588235294117646,10,21.160356283187866,17
0.32,-0.5542857142857144,0.20588235294117646,10,21.481509923934937,18
