MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.0015789473684210526,0.0,0.0015789473684210526,2,7.727335214614868,2
0.001579778830963665,-0.0005265929436545624,0.0015789473684210526,3,7.794204235076904,3
0.0015806111696522655,-0.001053740779768197,0.0015789473684210526,4,7.863236427307129,4
0.0015814443858724301,-0.0015814443858724431,0.0015789473684210526,5,7.9375035762786865,5
0.0015822784810126582,-0.0021097046413502177,0.0015789473684210526,6,8.020287990570068,6
0.0015831134564643799,-0.00263852242744062,0.0015789473684210526,7,8.155856609344482,7
0.0015839493136219642,-0.003167898627244014,0.0015789473684210526,8,8.38523268699646,8
0.001584786053882726,-0.003697834125726421,0.0015789473684210526,9,8.938603162765503,9
0.0015856236786469344,-0.004228329809725154,0.0015789473684210526,10,10.083710193634033,10
0.0015864621893178213,-0.0047593865679534855,0.0015789473684210526,11,14.900185823440552,11
