MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.3868868868868869,0.0,0.3868868868868869,2,8.467105388641357,3
0.3169754631947922,0.18070248969832495,0.3868868868868869,3,8.538505554199219,4
0.3406813627254509,0.11942902622839467,0.3868868868868869,4,8.616497993469238,5
0.3348370927318296,0.13453491425847924,0.3868868868868869,5,8.699284315109253,6
0.23019057171514543,0.4050184187750834,0.3868868868868869,6,8.789631366729736,7
0.2308078273958856,0.40342297653689596,0.3868868868868869,7,8.89259672164917,8
0.15060240963855423,0.6107327109213049,0.3868868868868869,8,9.01956033706665,9
0.13761928679055752,0.6442906403524787,0.3868868868868869,9,9.177305936813354,10
0.053768844221105526,0.8610217972137532,0.3868868868868869,10,9.871149063110352,11
0.07792860734037205,0.7985752167321302,0.3868868868868869,11,14.21041750907898,12
0.07494969818913481,0.8062749068798301,0.3868868868868869,12,26.677154779434204,13
0.05988928032209361,0.84520209303552,0.3868868868868869,13,27.233336925506592,14
0.02014098690835851,0.9479408902420435,0.3868868868868869,14,27.99247932434082,15
0.014105793450881612,0.9635402647931935,0.3868868868868869,15,29.072654724121094,16
0.0,1.0,0.3868868868868869,16,190.9598217010498,17
