MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.0010526315789473684,0.0,0.0010526315789473684,2,7.762771368026733,2
0.000526592943654555,0.49973670352817273,0.0010526315789473684,3,7.830356121063232,3
0.001053740779768177,-0.0010537407797681282,0.0010526315789473684,4,7.9020960330963135,4
0.0010542962572482868,-0.0015814443858725119,0.0010526315789473684,5,7.981785535812378,5
0.0010548523206751054,-0.002109704641350149,0.0010526315789473684,6,8.065438032150269,6
0.0010554089709762533,-0.00263852242744062,0.0010526315789473684,7,8.160200834274292,7
0.0010559662090813093,-0.0031678986272438764,0.0010526315789473684,8,8.284509658813477,8
0.0010565240359218173,-0.003697834125726421,0.0010526315789473684,9,9.178529500961304,9
0.0010570824524312897,-0.004228329809725224,0.0010526315789473684,10,11.511786699295044,10
0.0010576414595452142,-0.0047593865679534855,0.0010526315789473684,11,17.820124626159668,11
0.0010582010582010583,-0.005291005291005382,0.0010526315789473684,12,34.876718044281006,12
0.0010587612493382743,-0.005823186871360589,0.0010526315789473684,13,82.89481496810913,13
0.001059322033898305,-0.00635593220338985,0.0010526315789473684,14,240.59540557861328,14
0.0010598834128245894,-0.006889242183359917,0.0010526315789473684,15,570.6349184513092,16
