Day,initial MSE,MSE,score,t-waypoints scheduled,total_time_sec,nodes_expanded
0,0.6054054054054054,0.6054054054054054,0.0,2,0.05872035026550293,4
0,0.6054054054054054,0.6070460704607046,-0.27100271002709003,3,0.08899521827697754,5
0,0.6054054054054054,0.6195652173913043,-2.3388975155279406,4,0.12063121795654297,6
0,0.6054054054054054,0.5858310626702997,3.2332619696379985,5,0.15581631660461426,7
0,0.6054054054054054,0.587431693989071,2.968871975019524,6,0.21671700477600098,9
0,0.6054054054054054,0.5534246575342465,8.586105675146785,7,0.26749300956726074,10
0,0.6054054054054054,0.5494505494505495,9.242543171114598,8,0.32793164253234863,11
0,0.6054054054054054,0.5454545454545454,9.902597402597415,9,0.48368096351623535,12
0,0.6054054054054054,0.31767955801104975,47.52614443567482,10,3.8844571113586426,14
0,0.6054054054054054,0.3157894736842105,47.83834586466166,10,87.5526032447815,17
0,0.6054054054054054,0.3157894736842105,47.83834586466166,10,159.51934480667114,20
0,0.6054054054054054,0.3157894736842105,47.83834586466166,11,209.30518579483032,23
0,0.6054054054054054,0.2722222222222222,55.03472222222223,11,512.3725116252899,26
1,0.6054054054054054,0.2722222222222222,55.03472222222223,2,0.03642153739929199,2
1,0.6054054054054054,0.3008356545961003,50.30839633903701,3,0.06842207908630371,3
1,0.6054054054054054,0.3268156424581006,46.01705905826017,4,0.10265374183654785,4
1,0.6054054054054054,0.3277310924369748,45.86584633853541,5,0.15824627876281738,6
1,0.6054054054054054,0.25280898876404495,58.24137239165329,6,0.20265626907348633,7
1,0.6054054054054054,0.2619718309859155,56.72786720321932,7,0.27257299423217773,9
1,0.6054054054054054,0.2175141242937853,64.07132768361582,8,0.34146595001220703,10
1,0.6054054054054054,0.18413597733711048,69.58468231485227,8,12.165385007858276,13
1,0.6054054054054054,0.18413597733711048,69.58468231485227,8,14.975729942321777,16
1,0.6054054054054054,0.18413597733711048,69.58468231485227,9,15.087876319885254,18
1,0.6054054054054054,0.1534090909090909,74.66010551948051,9,29.547038316726685,21
1,0.6054054054054054,0.1534090909090909,74.66010551948051,9,55.69385886192322,24
1,0.6054054054054054,0.1534090909090909,74.66010551948051,9,74.05220913887024,27
1,0.6054054054054054,0.1534090909090909,74.66010551948051,9,85.56355500221252,30
1,0.6054054054054054,0.1534090909090909,74.66010551948051,10,85.67466568946838,31
1,0.6054054054054054,0.1623931623931624,73.17612942612944,10,160.60446500778198,34
1,0.6054054054054054,0.1623931623931624,73.17612942612944,10,205.5668420791626,37
1,0.6054054054054054,0.1623931623931624,73.17612942612944,10,205.64548540115356,40
1,0.6054054054054054,0.1623931623931624,73.17612942612944,10,305.6283526420593,43
1,0.6054054054054054,0.1623931623931624,73.17612942612944,10,483.34971046447754,46
2,0.6054054054054054,0.1623931623931624,73.17612942612944,2,0.03511190414428711,2
2,0.6054054054054054,0.16857142857142857,72.15561224489797,3,0.07688212394714355,4
2,0.6054054054054054,0.20630372492836677,65.92304543593941,4,0.11064553260803223,5
2,0.6054054054054054,0.20689655172413793,65.82512315270937,5,0.1598353385925293,7
2,0.6054054054054054,0.2132564841498559,64.77459860024702,6,0.20134568214416504,8
2,0.6054054054054054,0.18497109826589594,69.4467382328654,7,0.25508809089660645,9
2,0.6054054054054054,0.1681159420289855,72.23084886128365,8,0.3592336177825928,10
2,0.6054054054054054,0.17151162790697674,71.66995431893689,9,0.5107817649841309,11
2,0.6054054054054054,0.16326530612244897,73.0320699708455,10,0.7297749519348145,12
2,0.6054054054054054,0.16374269005847952,72.953216374269,11,66.59604263305664,15
2,0.6054054054054054,0.16422287390029325,72.87390029325513,11,586.1207246780396,18
