MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.29,0.0,0.29,2,0.05561327934265137,2
0.2828282828282828,0.024730059212817804,0.29,3,0.09525084495544434,3
0.2653061224489796,0.08515130190007025,0.29,4,0.13501310348510742,4
0.24742268041237114,0.1468183434056167,0.29,5,0.18438363075256348,5
0.2604166666666667,0.10201149425287344,0.29,6,0.2610783576965332,6
0.25263157894736843,0.12885662431941916,0.29,7,0.3672645092010498,7
0.24468085106382978,0.15627292736610415,0.29,8,0.707827091217041,8
0.23655913978494625,0.1842788283277715,0.29,9,1.5578200817108154,9
0.2391304347826087,0.1754122938530734,0.29,10,3.101896286010742,10
0.24175824175824176,0.16635089048882146,0.29,11,6.566103935241699,11
0.24444444444444444,0.15708812260536395,0.29,12,12.712104320526123,12
0.25842696629213485,0.10887253002712113,0.29,13,20.765446186065674,13
0.26136363636363635,0.09874608150470217,0.29,14,38.19500803947449,14
0.26436781609195403,0.08838684106222741,0.29,15,78.73756313323975,15
0.26744186046511625,0.0777866880513232,0.29,16,170.71610355377197,16
0.27058823529411763,0.06693711967545639,0.29,17,2284.9748015403748,18
