MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.36,0.0,0.36,2,0.05456280708312988,2
0.36363636363636365,-0.010101010101010166,0.36,3,0.09145188331604004,3
0.3673469387755102,-0.020408163265306214,0.36,4,0.12800025939941406,4
0.3711340206185567,-0.03092783505154647,0.36,5,0.17802143096923828,5
0.375,-0.041666666666666706,0.36,6,0.24058103561401367,6
0.3894736842105263,-0.08187134502923978,0.36,7,0.32114386558532715,7
0.39361702127659576,-0.09338061465721048,0.36,8,0.480454683303833,8
0.3978494623655914,-0.1051373954599761,0.36,9,0.7888321876525879,9
0.391304347826087,-0.08695652173913052,0.36,10,1.3805079460144043,10
0.3956043956043956,-0.0989010989010989,0.36,11,1.6484358310699463,11
0.3888888888888889,-0.08024691358024696,0.36,12,2.019089698791504,12
0.39325842696629215,-0.09238451935081157,0.36,13,2.5301713943481445,13
0.375,-0.041666666666666706,0.36,13,3.0308260917663574,13
0.375,-0.041666666666666706,0.36,14,24.582677841186523,14
0.3793103448275862,-0.05363984674329501,0.36,15,48.15459442138672,15
0.36046511627906974,-0.0012919896640826527,0.36,16,78.065194606781,16
0.35294117647058826,0.0196078431372548,0.36,17,135.14880561828613,17
0.3333333333333333,0.0740740740740741,0.36,18,1975.5604565143585,19
