MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.45,0.0,0.45,2,0.05242729187011719,2
0.42424242424242425,0.057239057239057235,0.45,3,0.08303236961364746,3
0.41836734693877553,0.07029478458049884,0.45,4,0.11433935165405273,4
0.422680412371134,0.060710194730813315,0.45,5,0.15572500228881836,5
0.4270833333333333,0.05092592592592599,0.45,6,0.208251953125,6
0.4,0.11111111111111108,0.45,7,0.29795169830322266,7
0.40425531914893614,0.10165484633569748,0.45,8,0.46980738639831543,8
0.43010752688172044,0.044205495818399054,0.45,9,0.8594522476196289,9
0.40217391304347827,0.10628019323671498,0.45,10,1.7516326904296875,10
0.38461538461538464,0.14529914529914528,0.45,11,3.1755001544952393,11
0.4,0.11111111111111108,0.45,12,5.968987941741943,12
0.4044943820224719,0.10112359550561803,0.45,12,8.84448528289795,12
0.4044943820224719,0.10112359550561803,0.45,13,15.13948941230774,13
0.3977272727272727,0.11616161616161623,0.45,14,25.833808422088623,14
0.40229885057471265,0.10600255427841634,0.45,15,47.321534872055054,15
0.4186046511627907,0.06976744186046509,0.45,15,68.66276836395264,15
0.4186046511627907,0.06976744186046509,0.45,16,152.63402795791626,16
0.4235294117647059,0.05882352941176474,0.45,17,174.22054743766785,17
0.42857142857142855,0.04761904761904769,0.45,18,347.1996269226074,18
0.40963855421686746,0.08969210174029456,0.45,19,2208.3191170692444,20
