MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.28,0.0,0.28,2,0.059853315353393555,2
0.2727272727272727,0.02597402597402614,0.28,3,0.09825444221496582,3
0.2755102040816326,0.016034985422740716,0.28,4,0.13845348358154297,4
0.25773195876288657,0.07952871870397663,0.28,5,0.18900036811828613,5
0.2604166666666667,0.06994047619047622,0.28,6,0.24828743934631348,6
0.2736842105263158,0.02255639097744364,0.28,7,0.32233238220214844,7
0.26595744680851063,0.05015197568389068,0.28,8,0.4230494499206543,8
0.24731182795698925,0.11674347158218133,0.28,9,0.5611274242401123,9
0.25,0.10714285714285723,0.28,10,0.8310484886169434,10
0.24175824175824176,0.13657770800627952,0.28,11,1.8796539306640625,11
0.23333333333333334,0.16666666666666674,0.28,12,6.067894220352173,12
0.23595505617977527,0.15730337078651696,0.28,13,8.997436761856079,13
0.25,0.10714285714285723,0.28,14,34.33970022201538,14
0.2413793103448276,0.13793103448275867,0.28,15,90.07070183753967,15
0.2441860465116279,0.12790697674418616,0.28,16,138.59864473342896,16
0.23529411764705882,0.1596638655462186,0.28,17,219.20573139190674,17
0.23809523809523808,0.14965986394557837,0.28,18,410.8999488353729,18
0.24096385542168675,0.13941480206540457,0.28,19,881.3307049274445,19
0.24390243902439024,0.1289198606271778,0.28,20,5182.937647104263,22
