MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.32,0.0,0.32,2,0.043225765228271484,2
0.31313131313131315,0.02146464646464643,0.32,3,0.07281279563903809,3
0.336734693877551,-0.05229591836734687,0.32,4,0.10292315483093262,4
0.3402061855670103,-0.06314432989690723,0.32,5,0.13715314865112305,5
0.3333333333333333,-0.04166666666666659,0.32,6,0.18215060234069824,6
0.3263157894736842,-0.019736842105263185,0.32,7,0.23998713493347168,7
0.30851063829787234,0.03590425531914895,0.32,8,0.33217310905456543,8
0.2903225806451613,0.09274193548387093,0.32,8,0.42017674446105957,8
0.2903225806451613,0.09274193548387093,0.32,9,0.5573334693908691,9
0.2717391304347826,0.1508152173913044,0.32,10,0.7724361419677734,10
0.26373626373626374,0.1758241758241758,0.32,11,1.7375311851501465,11
0.24444444444444444,0.23611111111111116,0.32,12,7.470073699951172,12
0.24719101123595505,0.22752808988764048,0.32,13,20.844932794570923,13
0.25,0.21875000000000003,0.32,14,54.241942167282104,14
0.2413793103448276,0.24568965517241378,0.32,14,88.48067355155945,14
0.2413793103448276,0.24568965517241378,0.32,15,172.27554774284363,15
0.2558139534883721,0.2005813953488372,0.32,16,194.68597221374512,16
0.25882352941176473,0.19117647058823523,0.32,17,261.56620836257935,17
0.25,0.21875000000000003,0.32,18,1054.500489473343,18
0.25301204819277107,0.20933734939759044,0.32,19,1801.9416635036469,19
