Day,initial MSE,MSE,score,t-waypoints scheduled,total_time_sec,nodes_expanded
0,0.4649910233393178,0.4649910233393178,0.0,2,0.03915810585021973,2
0,0.4649910233393178,0.44964028776978415,3.301297186189282,3,0.10677838325500488,5
0,0.4649910233393178,0.5225225225225225,-12.372604264496148,4,0.16415190696716309,7
0,0.4649910233393178,0.5288808664259927,-13.740016447597663,5,0.24317455291748047,10
0,0.4649910233393178,0.5027124773960217,-8.112297262387662,6,0.28977465629577637,11
0,0.4649910233393178,0.49818840579710144,-7.139359856751153,7,0.3444042205810547,12
0,0.4649910233393178,0.4863883847549909,-4.601671933795336,7,0.41544008255004883,15
0,0.4649910233393178,0.4863883847549909,-4.601671933795336,8,0.47913289070129395,16
0,0.4649910233393178,0.41818181818181815,10.066690066690077,8,1.7295491695404053,19
0,0.4649910233393178,0.41818181818181815,10.066690066690077,9,2.0658137798309326,21
0,0.4649910233393178,0.42987249544626593,7.552517388582968,10,2.2016987800598145,22
0,0.4649910233393178,0.4324817518248175,6.991376151960099,10,9.861215114593506,25
0,0.4649910233393178,0.4324817518248175,6.991376151960099,10,26.085660219192505,28
0,0.4649910233393178,0.4324817518248175,6.991376151960099,10,43.75333499908447,30
0,0.4649910233393178,0.4324817518248175,6.991376151960099,10,50.5031201839447,33
0,0.4649910233393178,0.4324817518248175,6.991376151960099,10,62.84569215774536,35
0,0.4649910233393178,0.4324817518248175,6.991376151960099,10,70.47491025924683,38
0,0.4649910233393178,0.4324817518248175,6.991376151960099,10,84.6041750907898,41
0,0.4649910233393178,0.4324817518248175,6.991376151960099,10,105.0227313041687,44
0,0.4649910233393178,0.4324817518248175,6.991376151960099,10,112.73756861686707,47
0,0.4649910233393178,0.4324817518248175,6.991376151960099,10,130.2509183883667,50
0,0.4649910233393178,0.4324817518248175,6.991376151960099,10,138.5483775138855,53
0,0.4649910233393178,0.4324817518248175,6.991376151960099,10,147.75557565689087,56
0,0.4649910233393178,0.4324817518248175,6.991376151960099,10,154.0567009449005,59
0,0.4649910233393178,0.4324817518248175,6.991376151960099,10,161.6908085346222,61
0,0.4649910233393178,0.4324817518248175,6.991376151960099,10,185.1113452911377,64
0,0.4649910233393178,0.4324817518248175,6.991376151960099,10,197.06665754318237,67
0,0.4649910233393178,0.4324817518248175,6.991376151960099,11,200.80562210083008,69
0,0.4649910233393178,0.4369287020109689,6.035024316559976,11,200.89017462730408,72
0,0.4649910233393178,0.4369287020109689,6.035024316559976,11,244.30009126663208,74
0,0.4649910233393178,0.4369287020109689,6.035024316559976,11,299.86820459365845,77
0,0.4649910233393178,0.4369287020109689,6.035024316559976,11,328.842346906662,80
0,0.4649910233393178,0.4369287020109689,6.035024316559976,11,377.0980558395386,83
0,0.4649910233393178,0.4369287020109689,6.035024316559976,11,440.3054521083832,86
1,0.4649910233393178,0.4649910233393178,0.0,2,0.04329633712768555,2
1,0.4649910233393178,0.5269784172661871,-13.330879697786179,3,0.07696199417114258,3
1,0.4649910233393178,0.4936936936936937,-6.172736443006709,3,0.13530230522155762,6
1,0.4649910233393178,0.4936936936936937,-6.172736443006709,4,0.17891836166381836,7
1,0.4649910233393178,0.4332129963898917,6.834116220397815,5,0.2205195426940918,8
1,0.4649910233393178,0.4376130198915009,5.887856339935907,6,0.2727351188659668,9
1,0.4649910233393178,0.29528985507246375,36.49557943036205,7,0.33052706718444824,10
1,0.4649910233393178,0.2613430127041742,43.79611657288609,8,0.4014749526977539,11
1,0.4649910233393178,0.24181818181818182,47.995085995085994,9,0.5215401649475098,14
1,0.4649910233393178,0.23679417122040072,49.07553923947367,10,0.6262252330780029,15
1,0.4649910233393178,0.26094890510948904,43.880872530507574,11,2.3848509788513184,16
1,0.4649910233393178,0.2595978062157221,44.17143704163814,11,232.14115595817566,19
1,0.4649910233393178,0.2595978062157221,44.17143704163814,11,326.00857615470886,22
1,0.4649910233393178,0.2595978062157221,44.17143704163814,11,505.5023419857025,25
2,0.4649910233393178,0.4649910233393178,0.0,2,0.04567599296569824,2
2,0.4649910233393178,0.5035971223021583,-8.302547151468005,3,0.08130121231079102,3
2,0.4649910233393178,0.3621621621621622,22.11416049253887,4,0.1383519172668457,5
2,0.4649910233393178,0.3447653429602888,25.85548415873326,5,0.18265700340270996,6
2,0.4649910233393178,0.38155515370705245,17.943544164158997,6,0.2540626525878906,8
2,0.4649910233393178,0.3858695652173913,17.01569582004365,7,0.3112611770629883,9
2,0.4649910233393178,0.3684210526315789,20.768136557610248,8,0.4072589874267578,11
2,0.4649910233393178,0.3418181818181818,26.489294489294497,9,0.550407886505127,12
2,0.4649910233393178,0.36429872495446264,21.65467575303642,10,0.7733235359191895,13
2,0.4649910233393178,0.36678832116788324,21.119268382042105,10,89.50261974334717,16
2,0.4649910233393178,0.36678832116788324,21.119268382042105,10,133.17108607292175,19
2,0.4649910233393178,0.36678832116788324,21.119268382042105,11,175.88794779777527,22
2,0.4649910233393178,0.37294332723948814,19.795585609113946,11,328.3150644302368,24
2,0.4649910233393178,0.37294332723948814,19.795585609113946,11,422.6051323413849,27
