Day,initial MSE,MSE,score,t-waypoints scheduled,total_time_sec,nodes_expanded
0,0.4774774774774775,0.4774774774774775,0.0,2,0.06779146194458008,2
0,0.4774774774774775,0.47921882824236356,-0.36469799038180034,3,0.13962674140930176,3
0,0.4774774774774775,0.5270541082164328,-10.38303021136612,4,0.21616268157958984,4
0,0.4774774774774775,0.5087719298245614,-6.554121151936449,5,0.30208349227905273,5
0,0.4774774774774775,0.45987963891675027,3.6855850570579647,6,0.39785075187683105,6
0,0.4774774774774775,0.45609633718013043,4.4779369301991006,7,0.5057587623596191,7
0,0.4774774774774775,0.4623493975903614,3.1683337122073265,8,0.6349339485168457,8
0,0.4774774774774775,0.4530386740331492,5.118315438340457,9,0.8018324375152588,9
0,0.4774774774774775,0.4402010050251256,7.8069593249265266,10,1.005436897277832,10
0,0.4774774774774775,0.4399195575666164,7.865903981331288,11,1.266277551651001,11
0,0.4774774774774775,0.43561368209255535,8.767700542879918,12,3.9640772342681885,12
0,0.4774774774774775,0.43683945646703576,8.510981758790626,13,9.202199935913086,13
0,0.4774774774774775,0.4511581067472306,5.512170096334723,14,45.35364842414856,14
0,0.4774774774774775,0.4488664987405542,5.992110641129221,15,127.07683801651001,15
0,0.4774774774774775,0.4430443548387097,7.211465307364576,16,364.25848293304443,16
0,0.4774774774774775,0.43872919818456885,8.115205663231809,17,398.8460257053375,17
0,0.4774774774774775,0.4429868819374369,7.223502084800951,18,490.24760031700134,18
1,0.4774774774774775,0.4603735487127713,3.5821435714761996,2,0.06835651397705078,2
1,0.4774774774774775,0.44494949494949493,6.81246426529446,3,0.13149452209472656,3
1,0.4774774774774775,0.449722081859525,5.812922478476841,4,0.20800352096557617,4
1,0.4774774774774775,0.4620829120323559,3.2241448385065943,5,0.28809261322021484,5
1,0.4774774774774775,0.4587759231158321,3.916740630457808,6,0.37670111656188965,6
1,0.4774774774774775,0.4640688259109312,2.808227026201207,7,0.4772763252258301,7
1,0.4774774774774775,0.45924050632911395,3.819441127298778,8,0.6072454452514648,8
1,0.4774774774774775,0.4594731509625127,3.770717439926592,9,0.885901927947998,9
1,0.4774774774774775,0.4581855043081602,4.040394380743812,10,1.9759411811828613,10
1,0.4774774774774775,0.45740365111561865,4.204140992766662,11,4.998274087905884,11
1,0.4774774774774775,0.45408422120750885,4.8993423508802225,12,9.343615531921387,12
1,0.4774774774774775,0.45228426395939086,5.2763145292596505,13,29.212899208068848,13
1,0.4774774774774775,0.4535297105129507,5.015475722759381,14,74.12069940567017,14
1,0.4774774774774775,0.4573170731707317,4.222273354809018,15,176.24991512298584,15
1,0.4774774774774775,0.46059989832231824,3.534738275891843,16,449.3207437992096,16
2,0.4774774774774775,0.45930824008138355,3.8052553791819386,2,0.0696711540222168,2
2,0.4774774774774775,0.44732824427480916,6.314273368860724,3,0.14310765266418457,3
2,0.4774774774774775,0.43126272912423624,9.678937862659957,4,0.22035765647888184,4
2,0.4774774774774775,0.435048395313296,8.88609079287575,5,0.30423450469970703,5
2,0.4774774774774775,0.4306829765545362,9.800357740465063,6,0.3980593681335449,6
2,0.4774774774774775,0.4293727689954105,10.0747597009612,7,0.5105466842651367,7
2,0.4774774774774775,0.4260204081632653,10.776857912976514,8,0.6457040309906006,8
2,0.4774774774774775,0.4267483409903012,10.624404056748245,9,0.8209633827209473,9
2,0.4774774774774775,0.4279877425944842,10.364831267947652,10,1.0602641105651855,10
2,0.4774774774774775,0.42565150740929997,10.854118259561707,11,1.3895361423492432,11
2,0.4774774774774775,0.42484662576687116,11.022687811089249,12,1.9044311046600342,12
2,0.4774774774774775,0.4260869565217391,10.762920426579168,13,2.6629583835601807,13
2,0.4774774774774775,0.4196519959058342,12.110619725381898,14,3.999293565750122,14
2,0.4774774774774775,0.41013824884792627,14.103121467698463,15,38.589025020599365,15
2,0.4774774774774775,0.41188524590163933,13.737240952675538,16,106.55584001541138,16
2,0.4774774774774775,0.4120963608405946,13.693026314516985,17,220.24575662612915,17
2,0.4774774774774775,0.4153846153846154,13.004354136429605,18,664.3812379837036,19
