MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.34,0.0,0.34,2,0.06906390190124512
0.3434343434343434,-0.010101010101010001,0.34,3,0.10592770576477051
0.3469387755102041,-0.020408163265306038,0.34,4,0.14890837669372559
0.35051546391752575,-0.030927835051546247,0.34,4,0.18790745735168457
0.35051546391752575,-0.030927835051546247,0.34,5,0.23097825050354004
0.3541666666666667,-0.041666666666666644,0.34,6,0.2902040481567383
0.3473684210526316,-0.021671826625386997,0.34,7,0.3674802780151367
0.3617021276595745,-0.06382978723404255,0.34,8,0.4750962257385254
0.34408602150537637,-0.012017710309930431,0.34,9,0.7903494834899902
0.34782608695652173,-0.02301790281329913,0.34,10,1.9369604587554932
0.3516483516483517,-0.03425985778926956,0.34,11,4.495460510253906
0.35555555555555557,-0.04575163398692807,0.34,11,7.047932147979736
0.35555555555555557,-0.04575163398692807,0.34,12,9.328710556030273
0.3595505617977528,-0.057501652346331686,0.34,13,13.564055919647217
0.3409090909090909,-0.002673796791443704,0.34,13,17.767950534820557
0.3409090909090909,-0.002673796791443704,0.34,14,25.49678635597229
0.3448275862068966,-0.01419878296146044,0.34,15,80.38147306442261
0.3488372093023256,-0.02599179206566343,0.34,16,361.8754200935364
0.35294117647058826,-0.038062283737024215,0.34,16,559.8526196479797
0.35294117647058826,-0.038062283737024215,0.34,16,733.9918460845947
0.35294117647058826,-0.038062283737024215,0.34,16,808.9312214851379
0.35294117647058826,-0.038062283737024215,0.34,16,986.429098367691
0.35294117647058826,-0.038062283737024215,0.34,16,1060.820651292801
0.35294117647058826,-0.038062283737024215,0.34,17,1068.6284852027893
0.34523809523809523,-0.015406162464985907,0.34,18,1083.9573304653168
0.3493975903614458,-0.027639971651311095,0.34,18,1298.6124520301819
0.3493975903614458,-0.027639971651311095,0.34,19,1540.0177960395813
0.35365853658536583,-0.0401721664275465,0.34,20,1691.296067237854
0.35802469135802467,-0.05301379811183719,0.34,20,2042.9180352687836
