MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.27,0.0,0.27,2,0.05928611755371094
0.2828282828282828,-0.04751215862326963,0.27,3,0.097320556640625
0.2653061224489796,0.017384731670445956,0.27,4,0.14422011375427246
0.25773195876288657,0.04543718976708684,0.27,4,0.18916583061218262
0.25773195876288657,0.04543718976708684,0.27,5,0.24089837074279785
0.2708333333333333,-0.003086419753086285,0.27,6,0.30390477180480957
0.2631578947368421,0.025341130604288616,0.27,7,0.3843507766723633
0.26595744680851063,0.014972419227738459,0.27,8,0.49547505378723145
0.25806451612903225,0.04420549581839913,0.27,9,1.2803752422332764
0.2608695652173913,0.033816425120773035,0.27,10,2.257615327835083
0.26373626373626374,0.023199023199023238,0.27,11,2.621955394744873
0.26666666666666666,0.012345679012345758,0.27,12,4.673506259918213
0.2696629213483146,0.0012484394506867352,0.27,13,9.863651037216187
0.25,0.07407407407407414,0.27,14,19.569846630096436
0.25287356321839083,0.06343124733929328,0.27,15,33.74267363548279
0.2558139534883721,0.05254091300602931,0.27,16,172.56521248817444
0.25882352941176473,0.041394335511982544,0.27,17,435.07785630226135
0.23809523809523808,0.1181657848324516,0.27,17,661.9492335319519
0.23809523809523808,0.1181657848324516,0.27,18,1238.8959050178528
0.24096385542168675,0.10754127621597508,0.27,19,1746.8850574493408
0.24390243902439024,0.09665763324299918,0.27,19,2273.9790966510773
