MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.35,0.0,0.35,2,0.047872304916381836
0.35353535353535354,-0.010101010101010166,0.35,3,0.08356571197509766
0.3469387755102041,0.008746355685131142,0.35,4,0.12105250358581543
0.35051546391752575,-0.0014727540500736325,0.35,5,0.16499924659729004
0.3333333333333333,0.04761904761904761,0.35,6,0.21868610382080078
0.3368421052631579,0.03759398496240598,0.35,7,0.2827911376953125
0.32978723404255317,0.05775075987841946,0.35,8,0.371323823928833
0.3225806451612903,0.07834101382488476,0.35,9,0.4947967529296875
0.32608695652173914,0.06832298136645955,0.35,10,0.6930267810821533
0.32967032967032966,0.05808477237048661,0.35,11,1.7714929580688477
0.3333333333333333,0.04761904761904761,0.35,12,4.218288898468018
0.33707865168539325,0.036918138041733516,0.35,13,9.518890619277954
0.32954545454545453,0.058441558441558426,0.35,13,14.777937650680542
0.32954545454545453,0.058441558441558426,0.35,13,20.16671109199524
0.32954545454545453,0.058441558441558426,0.35,14,29.688788414001465
0.3218390804597701,0.08045977011494249,0.35,15,50.435014963150024
0.313953488372093,0.1029900332225913,0.35,16,117.498464345932
0.3176470588235294,0.09243697478991596,0.35,16,198.2225878238678
0.3176470588235294,0.09243697478991596,0.35,17,295.8282549381256
0.32142857142857145,0.08163265306122436,0.35,18,642.7729871273041
0.3373493975903614,0.03614457831325302,0.35,19,1013.8838369846344
0.32926829268292684,0.05923344947735181,0.35,20,1046.662317276001
0.32098765432098764,0.08289241622574955,0.35,21,1087.7821626663208
0.325,0.07142857142857134,0.35,22,1437.7295258045197
0.3291139240506329,0.0596745027124774,0.35,22,1888.8393869400024
