MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.25,0.0,0.25,2,0.06139826774597168
0.24242424242424243,0.030303030303030276,0.25,3,0.10162043571472168
0.24489795918367346,0.020408163265306145,0.25,4,0.14348196983337402
0.23711340206185566,0.05154639175257736,0.25,5,0.19443392753601074
0.22916666666666666,0.08333333333333337,0.25,6,0.2555716037750244
0.21052631578947367,0.1578947368421053,0.25,7,0.33484983444213867
0.2127659574468085,0.14893617021276595,0.25,8,0.43997764587402344
0.20430107526881722,0.18279569892473113,0.25,9,0.5892448425292969
0.20652173913043478,0.17391304347826086,0.25,10,0.8982212543487549
0.1978021978021978,0.20879120879120883,0.25,11,1.3150510787963867
0.2,0.19999999999999996,0.25,12,1.7253563404083252
0.21348314606741572,0.1460674157303371,0.25,13,2.295588731765747
0.20454545454545456,0.18181818181818177,0.25,14,3.178183078765869
0.20689655172413793,0.1724137931034483,0.25,15,4.391652584075928
0.19767441860465115,0.2093023255813954,0.25,16,6.049123048782349
0.2,0.19999999999999996,0.25,17,8.168641328811646
0.19047619047619047,0.23809523809523814,0.25,18,10.882405996322632
0.1927710843373494,0.22891566265060237,0.25,19,114.80439710617065
0.1951219512195122,0.2195121951219512,0.25,20,119.47642087936401
0.19753086419753085,0.2098765432098766,0.25,21,225.1041615009308
0.2125,0.15000000000000002,0.25,22,332.40224027633667
0.21518987341772153,0.1392405063291139,0.25,23,441.02602767944336
0.21794871794871795,0.1282051282051282,0.25,24,451.50842571258545
0.22077922077922077,0.11688311688311692,0.25,25,664.7671625614166
0.21052631578947367,0.1578947368421053,0.25,26,681.0303308963776
0.2,0.19999999999999996,0.25,27,800.4312205314636
0.1891891891891892,0.2432432432432432,0.25,28,1724.0217113494873
0.1917808219178082,0.23287671232876717,0.25,29,1850.8079280853271
