MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.39,0.0,0.39,2,0.05875587463378906
0.37373737373737376,0.041699041699041685,0.39,3,0.1009054183959961
0.35714285714285715,0.08424908424908426,0.39,4,0.1451268196105957
0.36082474226804123,0.07480835315886866,0.39,5,0.19713258743286133
0.3645833333333333,0.06517094017094024,0.39,6,0.2622394561767578
0.3684210526315789,0.055330634278002784,0.39,7,0.34291768074035645
0.35106382978723405,0.09983633387888709,0.39,8,0.4510345458984375
0.34408602150537637,0.11772814998621446,0.39,9,0.6047494411468506
0.34782608695652173,0.10813823857302124,0.39,10,0.8554151058197021
0.3516483516483517,0.09833755987602137,0.39,11,1.9035396575927734
0.34444444444444444,0.11680911680911685,0.39,12,6.633184194564819
0.33707865168539325,0.13569576490924812,0.39,13,15.360639095306396
0.32954545454545453,0.1550116550116551,0.39,14,32.56412148475647
0.3333333333333333,0.14529914529914537,0.39,15,62.57108664512634
0.32558139534883723,0.16517590936195584,0.39,16,66.40204739570618
0.3176470588235294,0.1855203619909503,0.39,17,72.48115491867065
0.32142857142857145,0.17582417582417578,0.39,18,83.16136407852173
0.3132530120481928,0.19678714859437751,0.39,19,96.09379386901855
0.3170731707317073,0.1869918699186992,0.39,20,252.8678846359253
0.32098765432098764,0.17695473251028815,0.39,21,520.7679541110992
0.3125,0.19871794871794873,0.39,22,1397.7871837615967
0.3037974683544304,0.22103213242453748,0.39,23,2794.3024337291718
