MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.35,0.0,0.35,2,0.05669808387756348
0.36363636363636365,-0.03896103896103906,0.35,3,0.09798526763916016
0.3469387755102041,0.008746355685131142,0.35,4,0.14199137687683105
0.32989690721649484,0.057437407952871826,0.35,5,0.19444036483764648
0.3229166666666667,0.07738095238095227,0.35,6,0.2567903995513916
0.3263157894736842,0.06766917293233073,0.35,7,0.32889795303344727
0.32978723404255317,0.05775075987841946,0.35,8,0.4271848201751709
0.3225806451612903,0.07834101382488476,0.35,9,0.6228506565093994
0.31521739130434784,0.09937888198757755,0.35,10,2.1180419921875
0.31868131868131866,0.08948194662480377,0.35,11,2.6168978214263916
0.32222222222222224,0.07936507936507925,0.35,12,7.763454437255859
0.3258426966292135,0.06902086677367565,0.35,13,18.938860416412354
0.32954545454545453,0.058441558441558426,0.35,14,32.17195248603821
0.3218390804597701,0.08045977011494249,0.35,15,58.100003719329834
0.32558139534883723,0.06976744186046499,0.35,16,140.41255283355713
0.32941176470588235,0.058823529411764656,0.35,17,425.4872395992279
0.32142857142857145,0.08163265306122436,0.35,18,689.7541415691376
0.3132530120481928,0.10499139414802057,0.35,19,5203.175620317459
