MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.34,0.0,0.34,2,0.06506490707397461
0.3434343434343434,-0.010101010101010001,0.34,3,0.10021758079528809
0.336734693877551,0.00960384153661476,0.34,4,0.13597798347473145
0.32989690721649484,0.02971497877501525,0.34,5,0.18206214904785156
0.3229166666666667,0.0502450980392157,0.34,6,0.23662996292114258
0.3157894736842105,0.07120743034055739,0.34,7,0.3220648765563965
0.3191489361702128,0.06132665832290365,0.34,8,0.6150631904602051
0.3010752688172043,0.11448450347881091,0.34,9,1.5036060810089111
0.29347826086956524,0.13682864450127877,0.34,10,3.5067298412323
0.2967032967032967,0.12734324499030386,0.34,11,7.915971994400024
0.3,0.11764705882352951,0.34,12,13.701675176620483
0.30337078651685395,0.10773298083278256,0.34,13,25.376680612564087
0.3068181818181818,0.09759358288770058,0.34,14,53.255959272384644
0.2988505747126437,0.12102772143340094,0.34,15,289.22101855278015
0.29069767441860467,0.14500683994528046,0.34,16,336.1572906970978
0.2823529411764706,0.1695501730103807,0.34,17,651.7058272361755
0.2857142857142857,0.1596638655462186,0.34,18,669.5181624889374
0.27710843373493976,0.18497519489723604,0.34,19,702.2580480575562
0.2682926829268293,0.2109038737446198,0.34,20,765.7872805595398
0.2716049382716049,0.20116194625998557,0.34,21,1745.0964288711548
0.2625,0.22794117647058826,0.34,22,3226.0605330467224
