MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.32,0.0,0.32,2,0.06316518783569336
0.31313131313131315,0.02146464646464643,0.32,3,0.10020089149475098
0.32653061224489793,-0.02040816326530602,0.32,4,0.14080142974853516
0.32989690721649484,-0.03092783505154635,0.32,5,0.18610739707946777
0.3229166666666667,-0.00911458333333337,0.32,6,0.24976754188537598
0.3263157894736842,-0.019736842105263185,0.32,7,0.348294734954834
0.3404255319148936,-0.0638297872340425,0.32,8,0.4767882823944092
0.34408602150537637,-0.07526881720430113,0.32,9,0.669442892074585
0.32608695652173914,-0.019021739130434777,0.32,9,0.8619678020477295
0.34782608695652173,-0.08695652173913038,0.32,10,1.0790021419525146
0.34065934065934067,-0.06456043956043957,0.32,11,1.3979952335357666
0.34444444444444444,-0.07638888888888885,0.32,12,5.403607368469238
0.34831460674157305,-0.08848314606741577,0.32,12,9.385112047195435
0.33707865168539325,-0.05337078651685388,0.32,13,10.016661643981934
0.3409090909090909,-0.06534090909090899,0.32,14,24.993876934051514
0.3333333333333333,-0.04166666666666659,0.32,15,56.84058904647827
0.3372093023255814,-0.0537790697674418,0.32,16,110.490318775177
0.3176470588235294,0.007352941176470666,0.32,17,172.46890115737915
0.32142857142857145,-0.004464285714285768,0.32,18,250.79078102111816
0.3253012048192771,-0.01656626506024092,0.32,18,328.4329676628113
0.3253012048192771,-0.01656626506024092,0.32,18,1004.8012506961823
0.3253012048192771,-0.01656626506024092,0.32,18,1183.1764199733734
0.3132530120481928,0.021084337349397582,0.32,18,1355.7122662067413
0.3253012048192771,-0.01656626506024092,0.32,18,1528.2564890384674
0.3253012048192771,-0.01656626506024092,0.32,18,2607.979737520218
