MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.31,0.0,0.31,2,0.05285835266113281
0.31313131313131315,-0.010101010101010166,0.31,3,0.09567832946777344
0.3163265306122449,-0.020408163265306187,0.31,4,0.1392045021057129
0.30927835051546393,0.002327901563019577,0.31,5,0.1882786750793457
0.3125,-0.008064516129032265,0.31,6,0.24873018264770508
0.3157894736842105,-0.01867572156196939,0.31,7,0.32532644271850586
0.30851063829787234,0.004804392587508568,0.31,8,0.42537951469421387
0.3010752688172043,0.028789455428373183,0.31,9,0.7534525394439697
0.29347826086956524,0.05329593267882179,0.31,10,1.3419089317321777
0.2967032967032967,0.042892591279688044,0.31,11,2.184274911880493
0.28888888888888886,0.06810035842293916,0.31,12,6.258805751800537
0.2808988764044944,0.09387459224356644,0.31,13,21.154162883758545
0.26136363636363635,0.15689149560117305,0.31,14,111.2874367237091
0.25287356321839083,0.1842788283277715,0.31,15,803.2857494354248
0.2558139534883721,0.17479369842460613,0.31,16,2886.0269367694855
