MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.27,0.0,0.27,2,0.058434247970581055
0.2727272727272727,-0.01010101010100996,0.27,3,0.10205435752868652
0.2755102040816326,-0.020408163265305954,0.27,4,0.14944243431091309
0.26804123711340205,0.007254677357770238,0.27,5,0.2050633430480957
0.2708333333333333,-0.003086419753086285,0.27,6,0.2676396369934082
0.2736842105263158,-0.013645224171539962,0.27,7,0.35302305221557617
0.2765957446808511,-0.02442868400315206,0.27,8,0.4634714126586914
0.27956989247311825,-0.035444046196734205,0.27,9,0.6117744445800781
0.2717391304347826,-0.006441223832528061,0.27,10,0.9082281589508057
0.26373626373626374,0.023199023199023238,0.27,11,2.563803195953369
0.26666666666666666,0.012345679012345758,0.27,12,10.783270597457886
0.2696629213483146,0.0012484394506867352,0.27,13,30.538724899291992
0.2727272727272727,-0.01010101010100996,0.27,14,42.0952582359314
0.27586206896551724,-0.021711366538952663,0.27,15,50.839946031570435
0.27906976744186046,-0.03359173126614979,0.27,16,62.847747802734375
0.2823529411764706,-0.04575163398692802,0.27,17,78.02656698226929
0.27380952380952384,-0.014109347442680806,0.27,18,425.53895139694214
0.26506024096385544,0.0182954038375725,0.27,19,1242.1663675308228
0.24390243902439024,0.09665763324299918,0.27,20,6486.306646823883
