MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.33,0.0,0.33,2,0.0622255802154541
0.35353535353535354,-0.07131925313743491,0.33,3,0.10258841514587402
0.3469387755102041,-0.051329622758194124,0.33,4,0.14384722709655762
0.36082474226804123,-0.0934083099031552,0.33,5,0.1974022388458252
0.3541666666666667,-0.07323232323232323,0.33,6,0.2574303150177002
0.3473684210526316,-0.052631578947368446,0.33,7,0.3446485996246338
0.3617021276595745,-0.09606705351386204,0.33,8,0.6056790351867676
0.34408602150537637,-0.04268491365265562,0.33,9,1.1602263450622559
0.33695652173913043,-0.02108036890645581,0.33,10,1.3693757057189941
0.32967032967032966,0.0009990009990010628,0.33,11,1.6650784015655518
0.3333333333333333,-0.010101010101009998,0.33,12,2.077225685119629
0.3258426966292135,0.012597889002383374,0.33,13,13.373119115829468
0.32954545454545453,0.001377410468319652,0.33,14,33.451146841049194
0.3218390804597701,0.024730059212817894,0.33,15,76.44321942329407
0.313953488372093,0.04862579281183936,0.33,16,349.5720224380493
0.3176470588235294,0.037433155080214005,0.33,17,390.8068914413452
0.32142857142857145,0.025974025974025948,0.33,18,478.01827597618103
0.3253012048192771,0.014238773274917921,0.33,19,5416.96808886528
