MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.29,0.0,0.29,2,0.06553459167480469
0.2828282828282828,0.024730059212817804,0.29,3,0.10442805290222168
0.2857142857142857,0.014778325123152697,0.29,4,0.14911603927612305
0.27835051546391754,0.040170636331318774,0.29,5,0.20012736320495605
0.2708333333333333,0.06609195402298851,0.29,6,0.26314783096313477
0.2631578947368421,0.09255898366606169,0.29,7,0.34642982482910156
0.26595744680851063,0.08290535583272189,0.29,8,0.5226800441741943
0.26881720430107525,0.07304412309974044,0.29,9,0.6758878231048584
0.2608695652173913,0.10044977511244374,0.29,10,0.8935902118682861
0.25274725274725274,0.1284577491474043,0.29,11,1.1983833312988281
0.24444444444444444,0.15708812260536395,0.29,12,1.640404462814331
0.24719101123595505,0.1476172026346377,0.29,13,2.202636957168579
0.23863636363636365,0.17711598746081494,0.29,14,103.01881170272827
0.2413793103448276,0.1676575505350772,0.29,15,104.09980487823486
0.23255813953488372,0.19807538091419402,0.29,16,105.43196249008179
0.23529411764705882,0.1886409736308316,0.29,17,107.26561880111694
0.23809523809523808,0.17898193760262723,0.29,18,109.64549708366394
0.2289156626506024,0.21063564603240548,0.29,19,112.56363010406494
0.21951219512195122,0.24306139613120264,0.29,20,116.43080759048462
0.19753086419753085,0.3188590889740315,0.29,21,125.11972784996033
0.2,0.3103448275862068,0.29,22,236.57586097717285
0.189873417721519,0.3452640768223482,0.29,23,557.5964508056641
0.16666666666666666,0.42528735632183906,0.29,24,699.213463306427
0.16883116883116883,0.4178235557545902,0.29,25,1415.9755289554596
0.17105263157894737,0.41016333938294003,0.29,26,2036.583382844925
