MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.27,0.0,0.27,2,0.04217362403869629
0.2727272727272727,-0.01010101010100996,0.27,3,0.07250785827636719
0.2653061224489796,0.017384731670445956,0.27,4,0.1056365966796875
0.28865979381443296,-0.06911034746086275,0.27,5,0.14938783645629883
0.2916666666666667,-0.08024691358024691,0.27,6,0.20343995094299316
0.2736842105263158,-0.013645224171539962,0.27,7,0.28432345390319824
0.26595744680851063,0.014972419227738459,0.27,8,0.3567841053009033
0.25806451612903225,0.04420549581839913,0.27,9,0.7828335762023926
0.22826086956521738,0.15458937198067643,0.27,10,1.3140110969543457
0.24175824175824176,0.10459910459910465,0.27,10,1.851001262664795
0.24175824175824176,0.10459910459910465,0.27,11,2.9535446166992188
0.23333333333333334,0.13580246913580252,0.27,11,4.054741382598877
0.23333333333333334,0.13580246913580252,0.27,12,8.680800914764404
0.24719101123595505,0.08447773616312951,0.27,13,15.165188312530518
0.23863636363636365,0.11616161616161619,0.27,14,27.410649061203003
0.2413793103448276,0.10600255427841637,0.27,15,172.39889478683472
0.22093023255813954,0.18173987941429806,0.27,15,217.2764060497284
0.22093023255813954,0.18173987941429806,0.27,16,251.25187993049622
0.2235294117647059,0.1721132897603486,0.27,17,606.6724634170532
0.23809523809523808,0.1181657848324516,0.27,17,661.5700581073761
0.23809523809523808,0.1181657848324516,0.27,17,1220.6997301578522
0.23809523809523808,0.1181657848324516,0.27,18,1506.42023563385
0.2289156626506024,0.15216421240517636,0.27,19,2597.1432824134827
