MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.28,0.0,0.28,2,0.06229114532470703
0.2727272727272727,0.02597402597402614,0.28,3,0.10046768188476562
0.2755102040816326,0.016034985422740716,0.28,4,0.14423537254333496
0.26804123711340205,0.04270986745213561,0.28,5,0.19503521919250488
0.2708333333333333,0.0327380952380954,0.28,6,0.25824737548828125
0.2736842105263158,0.02255639097744364,0.28,7,0.33934998512268066
0.2765957446808511,0.012158054711246256,0.28,8,0.4790515899658203
0.27956989247311825,0.0015360983102920475,0.28,9,0.6437075138092041
0.2826086956521739,-0.00931677018633523,0.28,10,0.8717148303985596
0.2857142857142857,-0.020408163265305968,0.28,11,1.230621576309204
0.2777777777777778,0.007936507936507986,0.28,12,1.7053418159484863
0.2808988764044944,-0.003210272873194197,0.28,13,3.2461392879486084
0.2840909090909091,-0.014610389610389603,0.28,14,102.33996319770813
0.3103448275862069,-0.10837438423645313,0.28,15,434.8934850692749
0.3023255813953488,-0.07973421926910282,0.28,16,700.2830641269684
0.3058823529411765,-0.09243697478991594,0.28,17,877.909672498703
0.30952380952380953,-0.10544217687074824,0.28,18,5477.528032779694
