MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.31,0.0,0.31,2,0.04450511932373047
0.32323232323232326,-0.042684913652655684,0.31,3,0.07893538475036621
0.30612244897959184,0.012508229098090821,0.31,4,0.11463212966918945
0.31958762886597936,-0.030927835051546317,0.31,5,0.1599411964416504
0.3125,-0.008064516129032265,0.31,6,0.21247243881225586
0.29473684210526313,0.049235993208828606,0.31,7,0.29320287704467773
0.2872340425531915,0.07343857240905963,0.31,8,0.4667835235595703
0.2903225806451613,0.06347554630593125,0.31,9,0.8243160247802734
0.2826086956521739,0.08835904628331002,0.31,10,1.5733702182769775
0.26373626373626374,0.14923785891527824,0.31,11,3.115269660949707
0.26666666666666666,0.13978494623655915,0.31,12,4.2436394691467285
0.25842696629213485,0.16636462486408113,0.31,13,6.607396125793457
0.25,0.1935483870967742,0.31,13,8.992323875427246
0.25,0.1935483870967742,0.31,14,26.06873106956482
0.25287356321839083,0.1842788283277715,0.31,14,43.067832469940186
0.25287356321839083,0.1842788283277715,0.31,15,81.69268417358398
0.2441860465116279,0.21230307576894225,0.31,16,117.79524874687195
0.24705882352941178,0.20303605313092976,0.31,16,153.94334149360657
0.24705882352941178,0.20303605313092976,0.31,17,216.04193377494812
0.25,0.1935483870967742,0.31,17,278.15692806243896
0.25,0.1935483870967742,0.31,17,640.6178088188171
0.23809523809523808,0.2319508448540707,0.31,18,931.8469977378845
0.2289156626506024,0.2615623785464439,0.31,19,1123.777952671051
0.21951219512195122,0.29189614476789927,0.31,19,1415.48104763031
0.21951219512195122,0.29189614476789927,0.31,20,2138.963348865509
