MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.28,0.0,0.28,2,0.06414580345153809
0.29292929292929293,-0.04617604617604607,0.28,3,0.10534024238586426
0.29591836734693877,-0.056851311953352655,0.28,4,0.14696526527404785
0.30927835051546393,-0.10456553755522821,0.28,5,0.1947793960571289
0.3125,-0.11607142857142846,0.28,6,0.2511565685272217
0.3157894736842105,-0.12781954887218028,0.28,7,0.32580018043518066
0.3191489361702128,-0.13981762917933127,0.28,8,0.44071006774902344
0.3225806451612903,-0.15207373271889388,0.28,9,0.6256921291351318
0.33695652173913043,-0.20341614906832287,0.28,10,1.4364464282989502
0.32967032967032966,-0.17739403453689154,0.28,11,2.0922844409942627
0.34444444444444444,-0.23015873015873003,0.28,12,2.9844298362731934
0.3258426966292135,-0.16372391653290524,0.28,13,4.1632936000823975
0.32954545454545453,-0.17694805194805177,0.28,14,12.573724269866943
0.3333333333333333,-0.1904761904761903,0.28,15,47.902767181396484
0.32558139534883723,-0.1627906976744186,0.28,16,215.902503490448
0.32941176470588235,-0.176470588235294,0.28,17,314.3249650001526
0.3333333333333333,-0.1904761904761903,0.28,17,413.3064954280853
0.3333333333333333,-0.1904761904761903,0.28,17,1480.4224877357483
0.3373493975903614,-0.20481927710843353,0.28,17,1546.180062532425
0.3373493975903614,-0.20481927710843353,0.28,17,2609.635137796402
